antecedents,consequents,support,confidence,lift
Head First Java 2nd Edition,"Beginning Programming with Java, C++ Programming in Easy Steps",0.2,0.4,1.3333333333333335
"C++ Programming in Easy Steps, Java 8 Pocket Guide",Beginning Programming with Java,0.3,0.7499999999999999,1.4999999999999998
"Beginning Programming with Java, Java 8 Pocket Guide",C++ Programming in Easy Steps,0.3,0.7499999999999999,1.4999999999999998
"Beginning Programming with Java, C++ Programming in Easy Steps",Java 8 Pocket Guide,0.3,1.0,2.0
Java 8 Pocket Guide,"Beginning Programming with Java, C++ Programming in Easy Steps",0.3,0.6,2.0
C++ Programming in Easy Steps,"Beginning Programming with Java, Java 8 Pocket Guide",0.3,0.6,1.4999999999999998
Beginning Programming with Java,"C++ Programming in Easy Steps, Java 8 Pocket Guide",0.3,0.6,1.4999999999999998
"Beginning Programming with Java, HTML and CSS: Design and Build Websites",Effective Java (2nd Edition),0.1,0.5,1.0
"Beginning Programming with Java, Effective Java (2nd Edition)",HTML and CSS: Design and Build Websites,0.1,0.5,1.0
"Beginning Programming with Java, Effective Java (2nd Edition)",Head First Java 2nd Edition,0.2,1.0,2.0
"Beginning Programming with Java, Head First Java 2nd Edition",Effective Java (2nd Edition),0.2,0.5,1.0
"Effective Java (2nd Edition), Head First Java 2nd Edition",Beginning Programming with Java,0.2,1.0,2.0
Beginning Programming with Java,"Effective Java (2nd Edition), Head First Java 2nd Edition",0.2,0.4,2.0
Effective Java (2nd Edition),"Beginning Programming with Java, Head First Java 2nd Edition",0.2,0.4,1.0
Head First Java 2nd Edition,"Beginning Programming with Java, Effective Java (2nd Edition)",0.2,0.4,2.0
"Beginning Programming with Java, Java 8 Pocket Guide",Effective Java (2nd Edition),0.2,0.5,1.0
"Effective Java (2nd Edition), Java 8 Pocket Guide",Beginning Programming with Java,0.2,0.6666666666666667,1.3333333333333335
"Beginning Programming with Java, Effective Java (2nd Edition)",Java 8 Pocket Guide,0.2,1.0,2.0
Java 8 Pocket Guide,"Beginning Programming with Java, Effective Java (2nd Edition)",0.2,0.4,2.0
Beginning Programming with Java,"Effective Java (2nd Edition), Java 8 Pocket Guide",0.2,0.4,1.3333333333333335
Effective Java (2nd Edition),"Beginning Programming with Java, Java 8 Pocket Guide",0.2,0.4,1.0
"Beginning Programming with Java, HTML and CSS: Design and Build Websites",Head First Java 2nd Edition,0.2,1.0,2.0
"Beginning Programming with Java, Head First Java 2nd Edition",HTML and CSS: Design and Build Websites,0.2,0.5,1.0
"HTML and CSS: Design and Build Websites, Head First Java 2nd Edition",Beginning Programming with Java,0.2,1.0,2.0
Beginning Programming with Java,"HTML and CSS: Design and Build Websites, Head First Java 2nd Edition",0.2,0.4,2.0
HTML and CSS: Design and Build Websites,"Beginning Programming with Java, Head First Java 2nd Edition",0.2,0.4,1.0
Head First Java 2nd Edition,"Beginning Programming with Java, HTML and CSS: Design and Build Websites",0.2,0.4,2.0
"HTML and CSS: Design and Build Websites, Java 8 Pocket Guide",Beginning Programming with Java,0.1,0.5,1.0
"Beginning Programming with Java, HTML and CSS: Design and Build Websites",Java 8 Pocket Guide,0.1,0.5,1.0
"Beginning Programming with Java, HTML and CSS: Design and Build Websites",Java For Dummies,0.1,0.5,1.0
"Beginning Programming with Java, Java For Dummies",HTML and CSS: Design and Build Websites,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Java For Dummies",Beginning Programming with Java,0.1,0.5,1.0
"Beginning Programming with Java, Java: The Complete Reference",HTML and CSS: Design and Build Websites,0.1,1.0,2.0
"Beginning Programming with Java, HTML and CSS: Design and Build Websites",Java: The Complete Reference,0.1,0.5,1.0
"Beginning Programming with Java, Java 8 Pocket Guide",Head First Java 2nd Edition,0.3,0.7499999999999999,1.4999999999999998
"Head First Java 2nd Edition, Java 8 Pocket Guide",Beginning Programming with Java,0.3,1.0,2.0
"Beginning Programming with Java, Head First Java 2nd Edition",Java 8 Pocket Guide,0.3,0.7499999999999999,1.4999999999999998
Java 8 Pocket Guide,"Beginning Programming with Java, Head First Java 2nd Edition",0.3,0.6,1.4999999999999998
Beginning Programming with Java,"Head First Java 2nd Edition, Java 8 Pocket Guide",0.3,0.6,2.0
Head First Java 2nd Edition,"Beginning Programming with Java, Java 8 Pocket Guide",0.3,0.6,1.4999999999999998
"Beginning Programming with Java, Head First Java 2nd Edition",Java For Dummies,0.2,0.5,1.0
"Beginning Programming with Java, Java For Dummies",Head First Java 2nd Edition,0.2,1.0,2.0
"Head First Java 2nd Edition, Java For Dummies",Beginning Programming with Java,0.2,0.6666666666666667,1.3333333333333335
Beginning Programming with Java,"Head First Java 2nd Edition, Java For Dummies",0.2,0.4,1.3333333333333335
Head First Java 2nd Edition,"Beginning Programming with Java, Java For Dummies",0.2,0.4,2.0
Java For Dummies,"Beginning Programming with Java, Head First Java 2nd Edition",0.2,0.4,1.0
"Beginning Programming with Java, Java: The Complete Reference",Head First Java 2nd Edition,0.1,1.0,2.0
"Head First Java 2nd Edition, Java: The Complete Reference",Beginning Programming with Java,0.1,0.5,1.0
"Java 8 Pocket Guide, Java For Dummies",Beginning Programming with Java,0.1,1.0,2.0
"Beginning Programming with Java, Java For Dummies",Java 8 Pocket Guide,0.1,0.5,1.0
"Beginning Programming with Java, Java: The Complete Reference",Java For Dummies,0.1,1.0,2.0
"Beginning Programming with Java, Java For Dummies",Java: The Complete Reference,0.1,0.5,1.0
"C++ Programming in Easy Steps, HTML and CSS: Design and Build Websites",Effective Java (2nd Edition),0.3,1.0,2.0
"Effective Java (2nd Edition), HTML and CSS: Design and Build Websites",C++ Programming in Easy Steps,0.3,0.7499999999999999,1.4999999999999998
"C++ Programming in Easy Steps, Effective Java (2nd Edition)",HTML and CSS: Design and Build Websites,0.3,0.7499999999999999,1.4999999999999998
HTML and CSS: Design and Build Websites,"C++ Programming in Easy Steps, Effective Java (2nd Edition)",0.3,0.6,1.4999999999999998
C++ Programming in Easy Steps,"Effective Java (2nd Edition), HTML and CSS: Design and Build Websites",0.3,0.6,1.4999999999999998
Effective Java (2nd Edition),"C++ Programming in Easy Steps, HTML and CSS: Design and Build Websites",0.3,0.6,2.0
"C++ Programming in Easy Steps, Effective Java (2nd Edition)",Head First Java 2nd Edition,0.2,0.5,1.0
"C++ Programming in Easy Steps, Head First Java 2nd Edition",Effective Java (2nd Edition),0.2,1.0,2.0
"Effective Java (2nd Edition), Head First Java 2nd Edition",C++ Programming in Easy Steps,0.2,1.0,2.0
C++ Programming in Easy Steps,"Effective Java (2nd Edition), Head First Java 2nd Edition",0.2,0.4,2.0
Effective Java (2nd Edition),"C++ Programming in Easy Steps, Head First Java 2nd Edition",0.2,0.4,2.0
Head First Java 2nd Edition,"C++ Programming in Easy Steps, Effective Java (2nd Edition)",0.2,0.4,1.0
"C++ Programming in Easy Steps, Java 8 Pocket Guide",Effective Java (2nd Edition),0.3,0.7499999999999999,1.4999999999999998
"Effective Java (2nd Edition), Java 8 Pocket Guide",C++ Programming in Easy Steps,0.3,1.0,2.0
"C++ Programming in Easy Steps, Effective Java (2nd Edition)",Java 8 Pocket Guide,0.3,0.7499999999999999,1.4999999999999998
Java 8 Pocket Guide,"C++ Programming in Easy Steps, Effective Java (2nd Edition)",0.3,0.6,1.4999999999999998
C++ Programming in Easy Steps,"Effective Java (2nd Edition), Java 8 Pocket Guide",0.3,0.6,2.0
Effective Java (2nd Edition),"C++ Programming in Easy Steps, Java 8 Pocket Guide",0.3,0.6,1.4999999999999998
"C++ Programming in Easy Steps, Java: The Complete Reference",Effective Java (2nd Edition),0.1,1.0,2.0
"Effective Java (2nd Edition), Java: The Complete Reference",C++ Programming in Easy Steps,0.1,0.5,1.0
"C++ Programming in Easy Steps, Head First Java 2nd Edition",HTML and CSS: Design and Build Websites,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Head First Java 2nd Edition",C++ Programming in Easy Steps,0.1,0.5,1.0
"C++ Programming in Easy Steps, Java 8 Pocket Guide",HTML and CSS: Design and Build Websites,0.2,0.5,1.0
"HTML and CSS: Design and Build Websites, Java 8 Pocket Guide",C++ Programming in Easy Steps,0.2,1.0,2.0
"C++ Programming in Easy Steps, HTML and CSS: Design and Build Websites",Java 8 Pocket Guide,0.2,0.6666666666666667,1.3333333333333335
Java 8 Pocket Guide,"C++ Programming in Easy Steps, HTML and CSS: Design and Build Websites",0.2,0.4,1.3333333333333335
C++ Programming in Easy Steps,"HTML and CSS: Design and Build Websites, Java 8 Pocket Guide",0.2,0.4,2.0
HTML and CSS: Design and Build Websites,"C++ Programming in Easy Steps, Java 8 Pocket Guide",0.2,0.4,1.0
"C++ Programming in Easy Steps, Java: The Complete Reference",HTML and CSS: Design and Build Websites,0.1,1.0,2.0
"C++ Programming in Easy Steps, Java 8 Pocket Guide",Head First Java 2nd Edition,0.2,0.5,1.0
"Head First Java 2nd Edition, Java 8 Pocket Guide",C++ Programming in Easy Steps,0.2,0.6666666666666667,1.3333333333333335
"C++ Programming in Easy Steps, Head First Java 2nd Edition",Java 8 Pocket Guide,0.2,1.0,2.0
Java 8 Pocket Guide,"C++ Programming in Easy Steps, Head First Java 2nd Edition",0.2,0.4,2.0
C++ Programming in Easy Steps,"Head First Java 2nd Edition, Java 8 Pocket Guide",0.2,0.4,1.3333333333333335
Head First Java 2nd Edition,"C++ Programming in Easy Steps, Java 8 Pocket Guide",0.2,0.4,1.0
"HTML and CSS: Design and Build Websites, Head First Java 2nd Edition",Effective Java (2nd Edition),0.1,0.5,1.0
"Effective Java (2nd Edition), Head First Java 2nd Edition",HTML and CSS: Design and Build Websites,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Java 8 Pocket Guide",Effective Java (2nd Edition),0.2,1.0,2.0
"Effective Java (2nd Edition), HTML and CSS: Design and Build Websites",Java 8 Pocket Guide,0.2,0.5,1.0
"Effective Java (2nd Edition), Java 8 Pocket Guide",HTML and CSS: Design and Build Websites,0.2,0.6666666666666667,1.3333333333333335
HTML and CSS: Design and Build Websites,"Effective Java (2nd Edition), Java 8 Pocket Guide",0.2,0.4,1.3333333333333335
Java 8 Pocket Guide,"Effective Java (2nd Edition), HTML and CSS: Design and Build Websites",0.2,0.4,1.0
Effective Java (2nd Edition),"HTML and CSS: Design and Build Websites, Java 8 Pocket Guide",0.2,0.4,2.0
"HTML and CSS: Design and Build Websites, Java For Dummies",Effective Java (2nd Edition),0.1,0.5,1.0
"Effective Java (2nd Edition), Java For Dummies",HTML and CSS: Design and Build Websites,0.1,1.0,2.0
"HTML and CSS: Design and Build Websites, Java: The Complete Reference",Effective Java (2nd Edition),0.2,0.6666666666666667,1.3333333333333335
"Effective Java (2nd Edition), HTML and CSS: Design and Build Websites",Java: The Complete Reference,0.2,0.5,1.0
"Effective Java (2nd Edition), Java: The Complete Reference",HTML and CSS: Design and Build Websites,0.2,1.0,2.0
HTML and CSS: Design and Build Websites,"Effective Java (2nd Edition), Java: The Complete Reference",0.2,0.4,2.0
Java: The Complete Reference,"Effective Java (2nd Edition), HTML and CSS: Design and Build Websites",0.2,0.4,1.0
Effective Java (2nd Edition),"HTML and CSS: Design and Build Websites, Java: The Complete Reference",0.2,0.4,1.3333333333333335
"Effective Java (2nd Edition), Java 8 Pocket Guide",Head First Java 2nd Edition,0.2,0.6666666666666667,1.3333333333333335
"Head First Java 2nd Edition, Java 8 Pocket Guide",Effective Java (2nd Edition),0.2,0.6666666666666667,1.3333333333333335
"Effective Java (2nd Edition), Head First Java 2nd Edition",Java 8 Pocket Guide,0.2,1.0,2.0
Java 8 Pocket Guide,"Effective Java (2nd Edition), Head First Java 2nd Edition",0.2,0.4,2.0
Effective Java (2nd Edition),"Head First Java 2nd Edition, Java 8 Pocket Guide",0.2,0.4,1.3333333333333335
Head First Java 2nd Edition,"Effective Java (2nd Edition), Java 8 Pocket Guide",0.2,0.4,1.3333333333333335
"Effective Java (2nd Edition), Java: The Complete Reference",Java For Dummies,0.1,0.5,1.0
"Effective Java (2nd Edition), Java For Dummies",Java: The Complete Reference,0.1,1.0,2.0
"HTML and CSS: Design and Build Websites, Java 8 Pocket Guide",Head First Java 2nd Edition,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Head First Java 2nd Edition",Java 8 Pocket Guide,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Head First Java 2nd Edition",Java For Dummies,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Java For Dummies",Head First Java 2nd Edition,0.1,0.5,1.0
"Head First Java 2nd Edition, Java: The Complete Reference",HTML and CSS: Design and Build Websites,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Head First Java 2nd Edition",Java: The Complete Reference,0.1,0.5,1.0
"HTML and CSS: Design and Build Websites, Java: The Complete Reference",Java For Dummies,0.2,0.6666666666666667,1.3333333333333335
"Java For Dummies, Java: The Complete Reference",HTML and CSS: Design and Build Websites,0.2,0.5,1.0
"HTML and CSS: Design and Build Websites, Java For Dummies",Java: The Complete Reference,0.2,1.0,2.0
Java: The Complete Reference,"HTML and CSS: Design and Build Websites, Java For Dummies",0.2,0.4,2.0
HTML and CSS: Design and Build Websites,"Java For Dummies, Java: The Complete Reference",0.2,0.4,1.0
Java For Dummies,"HTML and CSS: Design and Build Websites, Java: The Complete Reference",0.2,0.4,1.3333333333333335
"Java 8 Pocket Guide, Java For Dummies",Head First Java 2nd Edition,0.1,1.0,2.0
"Head First Java 2nd Edition, Java: The Complete Reference",Java For Dummies,0.2,1.0,2.0
"Java For Dummies, Java: The Complete Reference",Head First Java 2nd Edition,0.2,0.5,1.0
"Head First Java 2nd Edition, Java For Dummies",Java: The Complete Reference,0.2,0.6666666666666667,1.3333333333333335
Java: The Complete Reference,"Head First Java 2nd Edition, Java For Dummies",0.2,0.4,1.3333333333333335
Head First Java 2nd Edition,"Java For Dummies, Java: The Complete Reference",0.2,0.4,1.0
Java For Dummies,"Head First Java 2nd Edition, Java: The Complete Reference",0.2,0.4,2.0
"Android Programming: The Big Nerd Ranch, Beginning Programming with Java, HTML and CSS: Design and Build Websites",A Beginner’s Guide,0.1,1.0,2.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, Beginning Programming with Java",HTML and CSS: Design and Build Websites,0.1,1.0,2.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, HTML and CSS: Design and Build Websites",Beginning Programming with Java,0.1,0.5,1.0
"A Beginner’s Guide, Beginning Programming with Java, HTML and CSS: Design and Build Websites",Android Programming: The Big Nerd Ranch,0.1,0.5,1.0
"Android Programming: The Big Nerd Ranch, HTML and CSS: Design and Build Websites","A Beginner’s Guide, Beginning Programming with Java",0.1,0.5,2.5
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch","Beginning Programming with Java, HTML and CSS: Design and Build Websites",0.1,0.5,2.5
"Beginning Programming with Java, HTML and CSS: Design and Build Websites","A Beginner’s Guide, Android Programming: The Big Nerd Ranch",0.1,0.5,2.5
"A Beginner’s Guide, Beginning Programming with Java","Android Programming: The Big Nerd Ranch, HTML and CSS: Design and Build Websites",0.1,0.5,2.5
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, Beginning Programming with Java",Head First Java 2nd Edition,0.1,1.0,2.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, Head First Java 2nd Edition",Beginning Programming with Java,0.1,1.0,2.0
"A Beginner’s Guide, Beginning Programming with Java, Head First Java 2nd Edition",Android Programming: The Big Nerd Ranch,0.1,0.5,1.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch","Beginning Programming with Java, Head First Java 2nd Edition",0.1,0.5,1.25
"A Beginner’s Guide, Beginning Programming with Java","Android Programming: The Big Nerd Ranch, Head First Java 2nd Edition",0.1,0.5,1.25
"A Beginner’s Guide, Head First Java 2nd Edition","Android Programming: The Big Nerd Ranch, Beginning Programming with Java",0.1,0.5,1.6666666666666667
"Android Programming: The Big Nerd Ranch, Beginning Programming with Java, Java For Dummies",A Beginner’s Guide,0.1,0.5,1.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, Beginning Programming with Java",Java For Dummies,0.1,1.0,2.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, Java For Dummies",Beginning Programming with Java,0.1,0.5,1.0
"A Beginner’s Guide, Beginning Programming with Java, Java For Dummies",Android Programming: The Big Nerd Ranch,0.1,1.0,2.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch","Beginning Programming with Java, Java For Dummies",0.1,0.5,2.5
"Beginning Programming with Java, Java For Dummies","A Beginner’s Guide, Android Programming: The Big Nerd Ranch",0.1,0.5,2.5
"A Beginner’s Guide, Beginning Programming with Java","Android Programming: The Big Nerd Ranch, Java For Dummies",0.1,0.5,1.25
"Android Programming: The Big Nerd Ranch, Beginning Programming with Java, Java: The Complete Reference",A Beginner’s Guide,0.1,1.0,2.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, Java: The Complete Reference",Beginning Programming with Java,0.1,0.5,1.0
"A Beginner’s Guide, Beginning Programming with Java, Java: The Complete Reference",Android Programming: The Big Nerd Ranch,0.1,1.0,2.0
"A Beginner’s Guide, Android Programming: The Big Nerd Ranch, Beginning Programming with Java",Java: The Complete Reference,0.1,1.0,2.0
"Beginning Programming with Java, Java: The Complete Reference","A Beginner’s Guide, Android Programming: The Big Nerd Ranch",0.1,1.0,5.0
