antecedents,consequents,support,confidence,lift
"Desktop, Microsoft Office","Laptop, Mouse, Printer",0.1,0.5,2.5
"Laptop, Microsoft Office","Desktop, Mouse, Printer",0.1,0.5,2.5
"Desktop, Flash Drive, Microsoft Office, Mouse, Printer",Laptop,0.1,1.0,2.0
"Flash Drive, Laptop, Microsoft Office, Mouse, Printer",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Laptop, Mouse, Printer",Microsoft Office,0.1,0.5,1.0
"Desktop, Flash Drive, Laptop, Microsoft Office, Mouse",Printer,0.1,1.0,2.0
"Desktop, Laptop, Microsoft Office, Mouse, Printer",Flash Drive,0.1,1.0,2.0
"Desktop, Flash Drive, Laptop, Microsoft Office, Printer",Mouse,0.1,1.0,2.0
"Flash Drive, Microsoft Office, Mouse, Printer","Desktop, Laptop",0.1,1.0,2.5
"Desktop, Flash Drive, Mouse, Printer","Laptop, Microsoft Office",0.1,0.5,2.5
"Flash Drive, Laptop, Mouse, Printer","Desktop, Microsoft Office",0.1,0.5,2.5
"Desktop, Flash Drive, Microsoft Office, Mouse","Laptop, Printer",0.1,1.0,3.3333333333333335
"Flash Drive, Laptop, Microsoft Office, Mouse","Desktop, Printer",0.1,1.0,2.5
"Desktop, Flash Drive, Laptop, Mouse","Microsoft Office, Printer",0.1,0.5,1.6666666666666667
"Desktop, Microsoft Office, Mouse, Printer","Flash Drive, Laptop",0.1,1.0,5.0
"Laptop, Microsoft Office, Mouse, Printer","Desktop, Flash Drive",0.1,1.0,3.3333333333333335
"Desktop, Laptop, Mouse, Printer","Flash Drive, Microsoft Office",0.1,0.5,1.25
"Desktop, Laptop, Microsoft Office, Mouse","Flash Drive, Printer",0.1,1.0,2.5
"Desktop, Flash Drive, Microsoft Office, Printer","Laptop, Mouse",0.1,0.5,1.25
"Flash Drive, Laptop, Microsoft Office, Printer","Desktop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Laptop, Printer","Microsoft Office, Mouse",0.1,0.5,2.5
"Desktop, Flash Drive, Laptop, Microsoft Office","Mouse, Printer",0.1,1.0,5.0
"Desktop, Laptop, Microsoft Office, Printer","Flash Drive, Mouse",0.1,1.0,5.0
"Flash Drive, Mouse, Printer","Desktop, Laptop, Microsoft Office",0.1,0.5,5.0
"Flash Drive, Microsoft Office, Mouse","Desktop, Laptop, Printer",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Mouse","Laptop, Microsoft Office, Printer",0.1,0.5,5.0
"Flash Drive, Laptop, Mouse","Desktop, Microsoft Office, Printer",0.1,0.5,2.5
"Microsoft Office, Mouse, Printer","Desktop, Flash Drive, Laptop",0.1,1.0,5.0
"Desktop, Mouse, Printer","Flash Drive, Laptop, Microsoft Office",0.1,0.5,5.0
"Laptop, Mouse, Printer","Desktop, Flash Drive, Microsoft Office",0.1,0.5,2.5
"Desktop, Microsoft Office, Mouse","Flash Drive, Laptop, Printer",0.1,1.0,5.0
"Laptop, Microsoft Office, Mouse","Desktop, Flash Drive, Printer",0.1,0.5,1.6666666666666667
"Flash Drive, Laptop, Printer","Desktop, Microsoft Office, Mouse",0.1,0.5,5.0
"Desktop, Flash Drive, Microsoft Office","Laptop, Mouse, Printer",0.1,0.5,2.5
"Flash Drive, Laptop, Microsoft Office","Desktop, Mouse, Printer",0.1,1.0,5.0
"Desktop, Flash Drive, Laptop","Microsoft Office, Mouse, Printer",0.1,0.5,5.0
"Desktop, Microsoft Office, Printer","Flash Drive, Laptop, Mouse",0.1,0.5,2.5
"Laptop, Microsoft Office, Printer","Desktop, Flash Drive, Mouse",0.1,1.0,5.0
"Desktop, Laptop, Microsoft Office","Flash Drive, Mouse, Printer",0.1,1.0,5.0
"Flash Drive, Mouse","Desktop, Laptop, Microsoft Office, Printer",0.1,0.5,5.0
"Mouse, Printer","Desktop, Flash Drive, Laptop, Microsoft Office",0.1,0.5,5.0
"Microsoft Office, Mouse","Desktop, Flash Drive, Laptop, Printer",0.1,0.5,2.5
"Flash Drive, Laptop","Desktop, Microsoft Office, Mouse, Printer",0.1,0.5,5.0
"Desktop, Microsoft Office","Flash Drive, Laptop, Mouse, Printer",0.1,0.5,2.5
"Laptop, Microsoft Office","Desktop, Flash Drive, Mouse, Printer",0.1,0.5,2.5
"Laptop, Mouse",Desktop,0.3,0.7499999999999999,1.4999999999999998
"Desktop, Mouse",Laptop,0.3,1.0,2.0
"Desktop, Laptop",Mouse,0.3,0.7499999999999999,1.4999999999999998
Mouse,"Desktop, Laptop",0.3,0.6,1.4999999999999998
Laptop,"Desktop, Mouse",0.3,0.6,2.0
Desktop,"Laptop, Mouse",0.3,0.6,1.4999999999999998
"Mouse, Printer",Desktop,0.2,1.0,2.0
"Desktop, Mouse",Printer,0.2,0.6666666666666667,1.3333333333333335
"Desktop, Printer",Mouse,0.2,0.5,1.0
Mouse,"Desktop, Printer",0.2,0.4,1.0
Printer,"Desktop, Mouse",0.2,0.4,1.3333333333333335
Desktop,"Mouse, Printer",0.2,0.4,2.0
"Laptop, Mouse, Printer",Desktop,0.2,1.0,2.0
"Desktop, Laptop, Mouse",Printer,0.2,0.6666666666666667,1.3333333333333335
"Desktop, Mouse, Printer",Laptop,0.2,1.0,2.0
"Desktop, Laptop, Printer",Mouse,0.2,0.6666666666666667,1.3333333333333335
"Laptop, Mouse","Desktop, Printer",0.2,0.5,1.25
"Mouse, Printer","Desktop, Laptop",0.2,1.0,2.5
"Desktop, Mouse","Laptop, Printer",0.2,0.6666666666666667,2.2222222222222228
"Laptop, Printer","Desktop, Mouse",0.2,0.6666666666666667,2.2222222222222228
"Desktop, Laptop","Mouse, Printer",0.2,0.5,2.5
"Desktop, Printer","Laptop, Mouse",0.2,0.5,1.25
Mouse,"Desktop, Laptop, Printer",0.2,0.4,1.3333333333333335
Laptop,"Desktop, Mouse, Printer",0.2,0.4,2.0
Printer,"Desktop, Laptop, Mouse",0.2,0.4,1.3333333333333335
Desktop,"Laptop, Mouse, Printer",0.2,0.4,2.0
"Keyboard, Mouse",Desktop,0.2,0.5,1.0
"Desktop, Keyboard",Mouse,0.2,1.0,2.0
"Desktop, Mouse",Keyboard,0.2,0.6666666666666667,1.3333333333333335
Keyboard,"Desktop, Mouse",0.2,0.4,1.3333333333333335
Mouse,"Desktop, Keyboard",0.2,0.4,2.0
Desktop,"Keyboard, Mouse",0.2,0.4,1.0
"Keyboard, Laptop",Desktop,0.2,0.6666666666666667,1.3333333333333335
"Desktop, Keyboard",Laptop,0.2,1.0,2.0
"Desktop, Laptop",Keyboard,0.2,0.5,1.0
Keyboard,"Desktop, Laptop",0.2,0.4,1.0
Laptop,"Desktop, Keyboard",0.2,0.4,2.0
Desktop,"Keyboard, Laptop",0.2,0.4,1.3333333333333335
"Flash Drive, Keyboard",Desktop,0.1,0.5,1.0
"Desktop, Keyboard",Flash Drive,0.1,0.5,1.0
"Keyboard, Printer",Desktop,0.1,1.0,2.0
"Desktop, Keyboard",Printer,0.1,0.5,1.0
"Keyboard, Laptop, Mouse",Desktop,0.2,0.6666666666666667,1.3333333333333335
"Desktop, Keyboard, Mouse",Laptop,0.2,1.0,2.0
"Desktop, Keyboard, Laptop",Mouse,0.2,1.0,2.0
"Desktop, Laptop, Mouse",Keyboard,0.2,0.6666666666666667,1.3333333333333335
"Keyboard, Mouse","Desktop, Laptop",0.2,0.5,1.25
"Keyboard, Laptop","Desktop, Mouse",0.2,0.6666666666666667,2.2222222222222228
"Desktop, Keyboard","Laptop, Mouse",0.2,1.0,2.5
"Laptop, Mouse","Desktop, Keyboard",0.2,0.5,2.5
"Desktop, Mouse","Keyboard, Laptop",0.2,0.6666666666666667,2.2222222222222228
"Desktop, Laptop","Keyboard, Mouse",0.2,0.5,1.25
Keyboard,"Desktop, Laptop, Mouse",0.2,0.4,1.3333333333333335
Mouse,"Desktop, Keyboard, Laptop",0.2,0.4,2.0
Laptop,"Desktop, Keyboard, Mouse",0.2,0.4,2.0
Desktop,"Keyboard, Laptop, Mouse",0.2,0.4,1.3333333333333335
"Flash Drive, Keyboard, Mouse",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard",Mouse,0.1,1.0,2.0
"Desktop, Flash Drive, Mouse",Keyboard,0.1,0.5,1.0
"Desktop, Keyboard, Mouse",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard","Desktop, Mouse",0.1,0.5,1.6666666666666667
"Flash Drive, Mouse","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Keyboard","Flash Drive, Mouse",0.1,0.5,2.5
"Keyboard, Mouse, Printer",Desktop,0.1,1.0,2.0
"Desktop, Keyboard, Mouse",Printer,0.1,0.5,1.0
"Desktop, Keyboard, Printer",Mouse,0.1,1.0,2.0
"Desktop, Mouse, Printer",Keyboard,0.1,0.5,1.0
"Keyboard, Printer","Desktop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Keyboard","Mouse, Printer",0.1,0.5,2.5
"Mouse, Printer","Desktop, Keyboard",0.1,0.5,2.5
"Flash Drive, Keyboard, Laptop",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard",Laptop,0.1,1.0,2.0
"Desktop, Flash Drive, Laptop",Keyboard,0.1,0.5,1.0
"Desktop, Keyboard, Laptop",Flash Drive,0.1,0.5,1.0
"Flash Drive, Keyboard","Desktop, Laptop",0.1,0.5,1.25
"Flash Drive, Laptop","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Keyboard","Flash Drive, Laptop",0.1,0.5,2.5
"Keyboard, Laptop, Printer",Desktop,0.1,1.0,2.0
"Desktop, Keyboard, Laptop",Printer,0.1,0.5,1.0
"Desktop, Keyboard, Printer",Laptop,0.1,1.0,2.0
"Keyboard, Printer","Desktop, Laptop",0.1,1.0,2.5
"Desktop, Keyboard","Laptop, Printer",0.1,0.5,1.6666666666666667
"Flash Drive, Keyboard, Printer",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard",Printer,0.1,1.0,2.0
"Desktop, Keyboard, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Keyboard","Desktop, Printer",0.1,0.5,1.25
"Keyboard, Printer","Desktop, Flash Drive",0.1,1.0,3.3333333333333335
"Desktop, Keyboard","Flash Drive, Printer",0.1,0.5,1.25
"Desktop, Flash Drive, Keyboard, Mouse",Laptop,0.1,1.0,2.0
"Desktop, Flash Drive, Laptop, Mouse",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Laptop, Mouse",Desktop,0.1,1.0,2.0
"Desktop, Keyboard, Laptop, Mouse",Flash Drive,0.1,0.5,1.0
"Desktop, Flash Drive, Keyboard, Laptop",Mouse,0.1,1.0,2.0
"Desktop, Flash Drive, Mouse","Keyboard, Laptop",0.1,0.5,1.6666666666666667
"Flash Drive, Keyboard, Mouse","Desktop, Laptop",0.1,1.0,2.5
"Flash Drive, Laptop, Mouse","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Keyboard, Mouse","Flash Drive, Laptop",0.1,0.5,2.5
"Desktop, Flash Drive, Keyboard","Laptop, Mouse",0.1,1.0,2.5
"Desktop, Flash Drive, Laptop","Keyboard, Mouse",0.1,0.5,1.25
"Flash Drive, Keyboard, Laptop","Desktop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Keyboard, Laptop","Flash Drive, Mouse",0.1,0.5,2.5
"Flash Drive, Mouse","Desktop, Keyboard, Laptop",0.1,0.5,2.5
"Flash Drive, Keyboard","Desktop, Laptop, Mouse",0.1,0.5,1.6666666666666667
"Flash Drive, Laptop","Desktop, Keyboard, Mouse",0.1,0.5,2.5
"Desktop, Keyboard","Flash Drive, Laptop, Mouse",0.1,0.5,2.5
"Desktop, Keyboard, Mouse, Printer",Laptop,0.1,1.0,2.0
"Desktop, Laptop, Mouse, Printer",Keyboard,0.1,0.5,1.0
"Keyboard, Laptop, Mouse, Printer",Desktop,0.1,1.0,2.0
"Desktop, Keyboard, Laptop, Mouse",Printer,0.1,0.5,1.0
"Desktop, Keyboard, Laptop, Printer",Mouse,0.1,1.0,2.0
"Desktop, Mouse, Printer","Keyboard, Laptop",0.1,0.5,1.6666666666666667
"Keyboard, Mouse, Printer","Desktop, Laptop",0.1,1.0,2.5
"Laptop, Mouse, Printer","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Keyboard, Mouse","Laptop, Printer",0.1,0.5,1.6666666666666667
"Desktop, Keyboard, Printer","Laptop, Mouse",0.1,1.0,2.5
"Keyboard, Laptop, Printer","Desktop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Keyboard, Laptop","Mouse, Printer",0.1,0.5,2.5
"Mouse, Printer","Desktop, Keyboard, Laptop",0.1,0.5,2.5
"Keyboard, Printer","Desktop, Laptop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Keyboard","Laptop, Mouse, Printer",0.1,0.5,2.5
"Desktop, Flash Drive, Mouse, Printer",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Mouse, Printer",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard, Mouse",Printer,0.1,1.0,2.0
"Desktop, Keyboard, Mouse, Printer",Flash Drive,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard, Printer",Mouse,0.1,1.0,2.0
"Flash Drive, Mouse, Printer","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Flash Drive, Mouse","Keyboard, Printer",0.1,0.5,5.0
"Flash Drive, Keyboard, Mouse","Desktop, Printer",0.1,1.0,2.5
"Desktop, Mouse, Printer","Flash Drive, Keyboard",0.1,0.5,2.5
"Keyboard, Mouse, Printer","Desktop, Flash Drive",0.1,1.0,3.3333333333333335
"Desktop, Keyboard, Mouse","Flash Drive, Printer",0.1,0.5,1.25
"Flash Drive, Keyboard, Printer","Desktop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Keyboard","Mouse, Printer",0.1,1.0,5.0
"Desktop, Keyboard, Printer","Flash Drive, Mouse",0.1,1.0,5.0
"Flash Drive, Mouse","Desktop, Keyboard, Printer",0.1,0.5,5.0
"Mouse, Printer","Desktop, Flash Drive, Keyboard",0.1,0.5,5.0
"Flash Drive, Keyboard","Desktop, Mouse, Printer",0.1,0.5,2.5
"Keyboard, Printer","Desktop, Flash Drive, Mouse",0.1,1.0,5.0
"Desktop, Keyboard","Flash Drive, Mouse, Printer",0.1,0.5,2.5
"Desktop, Flash Drive, Keyboard, Printer",Laptop,0.1,1.0,2.0
"Desktop, Flash Drive, Laptop, Printer",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Laptop, Printer",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard, Laptop",Printer,0.1,1.0,2.0
"Desktop, Keyboard, Laptop, Printer",Flash Drive,0.1,1.0,2.0
"Flash Drive, Keyboard, Printer","Desktop, Laptop",0.1,1.0,2.5
"Flash Drive, Laptop, Printer","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Flash Drive, Keyboard","Laptop, Printer",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Laptop","Keyboard, Printer",0.1,0.5,5.0
"Flash Drive, Keyboard, Laptop","Desktop, Printer",0.1,1.0,2.5
"Desktop, Keyboard, Printer","Flash Drive, Laptop",0.1,1.0,5.0
"Keyboard, Laptop, Printer","Desktop, Flash Drive",0.1,1.0,3.3333333333333335
"Desktop, Keyboard, Laptop","Flash Drive, Printer",0.1,0.5,1.25
"Flash Drive, Keyboard","Desktop, Laptop, Printer",0.1,0.5,1.6666666666666667
"Flash Drive, Laptop","Desktop, Keyboard, Printer",0.1,0.5,5.0
"Keyboard, Printer","Desktop, Flash Drive, Laptop",0.1,1.0,5.0
"Desktop, Keyboard","Flash Drive, Laptop, Printer",0.1,0.5,2.5
"Desktop, Flash Drive, Keyboard, Mouse, Printer",Laptop,0.1,1.0,2.0
"Desktop, Flash Drive, Laptop, Mouse, Printer",Keyboard,0.1,0.5,1.0
"Flash Drive, Keyboard, Laptop, Mouse, Printer",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard, Laptop, Mouse",Printer,0.1,1.0,2.0
"Desktop, Keyboard, Laptop, Mouse, Printer",Flash Drive,0.1,1.0,2.0
"Desktop, Flash Drive, Keyboard, Laptop, Printer",Mouse,0.1,1.0,2.0
"Desktop, Flash Drive, Mouse, Printer","Keyboard, Laptop",0.1,0.5,1.6666666666666667
"Flash Drive, Keyboard, Mouse, Printer","Desktop, Laptop",0.1,1.0,2.5
"Flash Drive, Laptop, Mouse, Printer","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Flash Drive, Keyboard, Mouse","Laptop, Printer",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Laptop, Mouse","Keyboard, Printer",0.1,0.5,5.0
"Flash Drive, Keyboard, Laptop, Mouse","Desktop, Printer",0.1,1.0,2.5
"Desktop, Keyboard, Mouse, Printer","Flash Drive, Laptop",0.1,1.0,5.0
"Desktop, Laptop, Mouse, Printer","Flash Drive, Keyboard",0.1,0.5,2.5
"Keyboard, Laptop, Mouse, Printer","Desktop, Flash Drive",0.1,1.0,3.3333333333333335
"Desktop, Keyboard, Laptop, Mouse","Flash Drive, Printer",0.1,0.5,1.25
"Desktop, Flash Drive, Keyboard, Printer","Laptop, Mouse",0.1,1.0,2.5
"Desktop, Flash Drive, Laptop, Printer","Keyboard, Mouse",0.1,0.5,1.25
"Flash Drive, Keyboard, Laptop, Printer","Desktop, Mouse",0.1,1.0,3.3333333333333335
"Desktop, Flash Drive, Keyboard, Laptop","Mouse, Printer",0.1,1.0,5.0
"Desktop, Keyboard, Laptop, Printer","Flash Drive, Mouse",0.1,1.0,5.0
"Flash Drive, Mouse, Printer","Desktop, Keyboard, Laptop",0.1,0.5,2.5
"Desktop, Flash Drive, Mouse","Keyboard, Laptop, Printer",0.1,0.5,5.0
"Flash Drive, Keyboard, Mouse","Desktop, Laptop, Printer",0.1,1.0,3.3333333333333335
"Flash Drive, Laptop, Mouse","Desktop, Keyboard, Printer",0.1,0.5,5.0
"Desktop, Mouse, Printer","Flash Drive, Keyboard, Laptop",0.1,0.5,5.0
"Keyboard, Mouse, Printer","Desktop, Flash Drive, Laptop",0.1,1.0,5.0
"Laptop, Mouse, Printer","Desktop, Flash Drive, Keyboard",0.1,0.5,5.0
"Desktop, Keyboard, Mouse","Flash Drive, Laptop, Printer",0.1,0.5,2.5
"Flash Drive, Keyboard, Printer","Desktop, Laptop, Mouse",0.1,1.0,3.3333333333333335
"Flash Drive, Laptop, Printer","Desktop, Keyboard, Mouse",0.1,0.5,2.5
"Desktop, Flash Drive, Keyboard","Laptop, Mouse, Printer",0.1,1.0,5.0
"Desktop, Flash Drive, Laptop","Keyboard, Mouse, Printer",0.1,0.5,5.0
"Flash Drive, Keyboard, Laptop","Desktop, Mouse, Printer",0.1,1.0,5.0
"Desktop, Keyboard, Printer","Flash Drive, Laptop, Mouse",0.1,1.0,5.0
"Keyboard, Laptop, Printer","Desktop, Flash Drive, Mouse",0.1,1.0,5.0
"Desktop, Keyboard, Laptop","Flash Drive, Mouse, Printer",0.1,0.5,2.5
"Flash Drive, Mouse","Desktop, Keyboard, Laptop, Printer",0.1,0.5,5.0
"Mouse, Printer","Desktop, Flash Drive, Keyboard, Laptop",0.1,0.5,5.0
"Flash Drive, Keyboard","Desktop, Laptop, Mouse, Printer",0.1,0.5,2.5
"Flash Drive, Laptop","Desktop, Keyboard, Mouse, Printer",0.1,0.5,5.0
"Keyboard, Printer","Desktop, Flash Drive, Laptop, Mouse",0.1,1.0,5.0
"Desktop, Keyboard","Flash Drive, Laptop, Mouse, Printer",0.1,0.5,2.5
"Desktop, Keyboard",External Hard Drive,0.1,0.5,1.0
"Desktop, External Hard Drive",Keyboard,0.1,1.0,2.0
"Desktop, External Hard Drive",Mouse,0.1,1.0,2.0
"External Hard Drive, Laptop",Desktop,0.1,0.5,1.0
"Desktop, External Hard Drive",Laptop,0.1,1.0,2.0
"Desktop, Keyboard, Mouse",External Hard Drive,0.1,0.5,1.0
"Desktop, External Hard Drive, Keyboard",Mouse,0.1,1.0,2.0
"Desktop, External Hard Drive, Mouse",Keyboard,0.1,1.0,2.0
"Desktop, Keyboard","External Hard Drive, Mouse",0.1,0.5,1.6666666666666667
"Desktop, External Hard Drive","Keyboard, Mouse",0.1,1.0,2.5
"External Hard Drive, Keyboard, Laptop",Desktop,0.1,0.5,1.0
"Desktop, External Hard Drive, Keyboard",Laptop,0.1,1.0,2.0
"Desktop, Keyboard, Laptop",External Hard Drive,0.1,0.5,1.0
"Desktop, External Hard Drive, Laptop",Keyboard,0.1,1.0,2.0
"Desktop, Keyboard","External Hard Drive, Laptop",0.1,0.5,2.5
"External Hard Drive, Laptop","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, External Hard Drive","Keyboard, Laptop",0.1,1.0,3.3333333333333335
"External Hard Drive, Laptop, Mouse",Desktop,0.1,0.5,1.0
"Desktop, External Hard Drive, Mouse",Laptop,0.1,1.0,2.0
"Desktop, External Hard Drive, Laptop",Mouse,0.1,1.0,2.0
"External Hard Drive, Laptop","Desktop, Mouse",0.1,0.5,1.6666666666666667
"Desktop, External Hard Drive","Laptop, Mouse",0.1,1.0,2.5
"Desktop, External Hard Drive, Keyboard, Mouse",Laptop,0.1,1.0,2.0
"Desktop, External Hard Drive, Laptop, Mouse",Keyboard,0.1,1.0,2.0
"External Hard Drive, Keyboard, Laptop, Mouse",Desktop,0.1,0.5,1.0
"Desktop, Keyboard, Laptop, Mouse",External Hard Drive,0.1,0.5,1.0
"Desktop, External Hard Drive, Keyboard, Laptop",Mouse,0.1,1.0,2.0
"Desktop, External Hard Drive, Mouse","Keyboard, Laptop",0.1,1.0,3.3333333333333335
"External Hard Drive, Laptop, Mouse","Desktop, Keyboard",0.1,0.5,2.5
"Desktop, Keyboard, Mouse","External Hard Drive, Laptop",0.1,0.5,2.5
"Desktop, External Hard Drive, Keyboard","Laptop, Mouse",0.1,1.0,2.5
"Desktop, External Hard Drive, Laptop","Keyboard, Mouse",0.1,1.0,2.5
"External Hard Drive, Keyboard, Laptop","Desktop, Mouse",0.1,0.5,1.6666666666666667
"Desktop, Keyboard, Laptop","External Hard Drive, Mouse",0.1,0.5,1.6666666666666667
"Desktop, External Hard Drive","Keyboard, Laptop, Mouse",0.1,1.0,3.3333333333333335
"External Hard Drive, Laptop","Desktop, Keyboard, Mouse",0.1,0.5,2.5
"Desktop, Keyboard","External Hard Drive, Laptop, Mouse",0.1,0.5,2.5
"Desktop, Speakers",Microsoft Office,0.1,1.0,2.0
"Desktop, Microsoft Office",Speakers,0.1,0.5,1.0
"Desktop, Speakers",Flash Drive,0.1,1.0,2.0
"Mouse, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Speakers",Mouse,0.1,1.0,2.0
"Printer, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Speakers",Printer,0.1,1.0,2.0
"Laptop, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Speakers",Laptop,0.1,1.0,2.0
"Desktop, Flash Drive, Speakers",Microsoft Office,0.1,1.0,2.0
"Desktop, Microsoft Office, Speakers",Flash Drive,0.1,1.0,2.0
"Desktop, Flash Drive, Microsoft Office",Speakers,0.1,0.5,1.0
"Desktop, Speakers","Flash Drive, Microsoft Office",0.1,1.0,2.5
"Desktop, Microsoft Office","Flash Drive, Speakers",0.1,0.5,1.6666666666666667
"Microsoft Office, Mouse, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Mouse, Speakers",Microsoft Office,0.1,1.0,2.0
"Desktop, Microsoft Office, Speakers",Mouse,0.1,1.0,2.0
"Desktop, Microsoft Office, Mouse",Speakers,0.1,1.0,2.0
"Mouse, Speakers","Desktop, Microsoft Office",0.1,0.5,2.5
"Desktop, Speakers","Microsoft Office, Mouse",0.1,1.0,5.0
"Microsoft Office, Mouse","Desktop, Speakers",0.1,0.5,5.0
"Desktop, Microsoft Office","Mouse, Speakers",0.1,0.5,2.5
"Microsoft Office, Printer, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Microsoft Office, Speakers",Printer,0.1,1.0,2.0
"Desktop, Printer, Speakers",Microsoft Office,0.1,1.0,2.0
"Desktop, Microsoft Office, Printer",Speakers,0.1,0.5,1.0
"Printer, Speakers","Desktop, Microsoft Office",0.1,0.5,2.5
"Desktop, Speakers","Microsoft Office, Printer",0.1,1.0,3.3333333333333335
"Desktop, Microsoft Office","Printer, Speakers",0.1,0.5,2.5
"Laptop, Microsoft Office, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Microsoft Office, Speakers",Laptop,0.1,1.0,2.0
"Desktop, Laptop, Speakers",Microsoft Office,0.1,1.0,2.0
"Desktop, Laptop, Microsoft Office",Speakers,0.1,1.0,2.0
"Laptop, Speakers","Desktop, Microsoft Office",0.1,0.5,2.5
"Desktop, Speakers","Laptop, Microsoft Office",0.1,1.0,5.0
"Laptop, Microsoft Office","Desktop, Speakers",0.1,0.5,5.0
"Desktop, Microsoft Office","Laptop, Speakers",0.1,0.5,2.5
"Flash Drive, Mouse, Speakers",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Speakers",Mouse,0.1,1.0,2.0
"Desktop, Mouse, Speakers",Flash Drive,0.1,1.0,2.0
"Desktop, Flash Drive, Mouse",Speakers,0.1,0.5,1.0
"Mouse, Speakers","Desktop, Flash Drive",0.1,0.5,1.6666666666666667
"Desktop, Speakers","Flash Drive, Mouse",0.1,1.0,5.0
"Flash Drive, Mouse","Desktop, Speakers",0.1,0.5,5.0
"Flash Drive, Printer, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Flash Drive, Speakers",Printer,0.1,1.0,2.0
"Desktop, Printer, Speakers",Flash Drive,0.1,1.0,2.0
"Printer, Speakers","Desktop, Flash Drive",0.1,0.5,1.6666666666666667
"Desktop, Speakers","Flash Drive, Printer",0.1,1.0,2.5
"Flash Drive, Laptop, Speakers",Desktop,0.1,1.0,2.0
"Desktop, Flash Drive, Speakers",Laptop,0.1,1.0,2.0
"Desktop, Laptop, Speakers",Flash Drive,0.1,1.0,2.0
"Desktop, Flash Drive, Laptop",Speakers,0.1,0.5,1.0
"Laptop, Speakers","Desktop, Flash Drive",0.1,0.5,1.6666666666666667
"Desktop, Speakers","Flash Drive, Laptop",0.1,1.0,5.0
"Flash Drive, Laptop","Desktop, Speakers",0.1,0.5,5.0
"Mouse, Printer, Speakers",Desktop,0.1,1.0,2.0
"Desktop, Mouse, Speakers",Printer,0.1,1.0,2.0
"Desktop, Printer, Speakers",Mouse,0.1,1.0,2.0
"Desktop, Mouse, Printer",Speakers,0.1,0.5,1.0
"Mouse, Speakers","Desktop, Printer",0.1,0.5,1.25
"Printer, Speakers","Desktop, Mouse",0.1,0.5,1.6666666666666667
"Desktop, Speakers","Mouse, Printer",0.1,1.0,5.0
"Mouse, Printer","Desktop, Speakers",0.1,0.5,5.0
"Laptop, Mouse, Speakers",Desktop,0.1,0.5,1.0
"Desktop, Mouse, Speakers",Laptop,0.1,1.0,2.0
"Desktop, Laptop, Speakers",Mouse,0.1,1.0,2.0
"Mouse, Speakers","Desktop, Laptop",0.1,0.5,1.25
"Laptop, Speakers","Desktop, Mouse",0.1,0.5,1.6666666666666667
"Desktop, Speakers","Laptop, Mouse",0.1,1.0,2.5
"Desktop, Laptop, Speakers",Printer,0.1,1.0,2.0
"Laptop, Printer, Speakers",Desktop,0.1,1.0,2.0
"Desktop, Printer, Speakers",Laptop,0.1,1.0,2.0
"Laptop, Speakers","Desktop, Printer",0.1,0.5,1.25
"Desktop, Speakers","Laptop, Printer",0.1,1.0,3.3333333333333335
"Printer, Speakers","Desktop, Laptop",0.1,0.5,1.25
