Antecedent,Consequent,Support,Confidence
"Butter, Chicken, Olive Oil, Pasta",Rice,0.2,1.0
"Butter, Chicken, Pasta, Rice",Olive Oil,0.2,1.0
"Butter, Chicken, Olive Oil, Rice",Pasta,0.2,1.0
"Butter, Olive Oil, Pasta, Rice",Chicken,0.2,1.0
"Chicken, Pasta","Butter, Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Olive Oil, Pasta",0.1,0.5
"Butter, Pasta","Chicken, Olive Oil, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Chicken, Pasta, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Chicken, Olive Oil, Pasta",0.1,0.5
"Chicken, Olive Oil, Pasta","Butter, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Pasta","Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Chicken, Olive Oil","Pasta, Tomato Sauce",0.1,0.5
"Butter, Chicken, Tomato Sauce","Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil, Pasta","Chicken, Tomato Sauce",0.1,0.5
"Butter, Pasta, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Butter, Olive Oil, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Olive Oil, Pasta, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Olive Oil, Pasta",Tomato Sauce,0.1,0.5
"Butter, Chicken, Pasta, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Chicken, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Butter, Olive Oil, Pasta, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Tomato Sauce","Butter, Olive Oil, Rice",0.1,0.5
"Butter, Olive Oil","Chicken, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken, Olive Oil",0.1,0.5
"Butter, Tomato Sauce","Chicken, Olive Oil, Rice",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Butter, Rice",0.1,1.0
"Butter, Chicken, Olive Oil","Rice, Tomato Sauce",0.1,0.5
"Chicken, Rice, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Chicken, Tomato Sauce","Olive Oil, Rice",0.1,0.5
"Olive Oil, Rice, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Chicken, Rice",0.1,1.0
"Butter, Olive Oil, Rice","Chicken, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Chicken, Olive Oil, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Olive Oil, Tomato Sauce",Rice,0.1,1.0
"Butter, Chicken, Olive Oil, Rice",Tomato Sauce,0.1,0.5
"Butter, Chicken, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Olive Oil, Rice, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Butter, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Butter, Pasta, Rice",0.1,0.5
"Butter, Pasta","Chicken, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Chicken, Pasta",0.1,0.5
"Butter, Tomato Sauce","Chicken, Pasta, Rice",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Butter, Rice",0.1,1.0
"Chicken, Pasta, Rice","Butter, Tomato Sauce",0.1,0.5
"Butter, Chicken, Pasta","Rice, Tomato Sauce",0.1,0.5
"Chicken, Rice, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Chicken, Tomato Sauce","Pasta, Rice",0.1,0.5
"Pasta, Rice, Tomato Sauce","Butter, Chicken",0.1,0.5
"Butter, Pasta, Tomato Sauce","Chicken, Rice",0.1,1.0
"Butter, Pasta, Rice","Chicken, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Pasta, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Chicken, Pasta, Tomato Sauce",Rice,0.1,1.0
"Butter, Chicken, Pasta, Rice",Tomato Sauce,0.1,0.5
"Butter, Chicken, Rice, Tomato Sauce",Pasta,0.1,1.0
"Butter, Pasta, Rice, Tomato Sauce",Chicken,0.1,1.0
"Butter, Pasta","Milk, Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil","Butter, Pasta, Rice",0.1,0.5
"Milk, Rice","Butter, Olive Oil, Pasta",0.1,1.0
"Butter, Milk","Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Olive Oil","Milk, Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Pasta","Butter, Rice",0.1,0.5
"Milk, Pasta, Rice","Butter, Olive Oil",0.1,1.0
"Butter, Milk, Pasta","Olive Oil, Rice",0.1,1.0
"Butter, Olive Oil, Pasta","Milk, Rice",0.1,0.5
"Butter, Pasta, Rice","Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil, Rice","Butter, Pasta",0.1,1.0
"Butter, Milk, Olive Oil","Pasta, Rice",0.1,1.0
"Butter, Milk, Rice","Olive Oil, Pasta",0.1,1.0
"Butter, Olive Oil, Rice","Milk, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta, Rice",Butter,0.1,1.0
"Butter, Milk, Olive Oil, Pasta",Rice,0.1,1.0
"Butter, Milk, Pasta, Rice",Olive Oil,0.1,1.0
"Butter, Olive Oil, Pasta, Rice",Milk,0.1,0.5
"Butter, Milk, Olive Oil, Rice",Pasta,0.1,1.0
"Butter, Pasta","Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Milk, Olive Oil","Butter, Pasta, Tomato Sauce",0.1,0.5
"Butter, Milk","Olive Oil, Pasta, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Milk, Pasta, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Milk, Olive Oil, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta","Butter, Tomato Sauce",0.1,0.5
"Butter, Milk, Pasta","Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Olive Oil, Pasta","Milk, Tomato Sauce",0.1,0.5
"Butter, Pasta, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Milk, Olive Oil, Tomato Sauce","Butter, Pasta",0.1,0.5
"Butter, Milk, Olive Oil","Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Olive Oil, Pasta",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta, Tomato Sauce",Butter,0.1,0.5
"Butter, Milk, Olive Oil, Pasta",Tomato Sauce,0.1,1.0
"Butter, Milk, Pasta, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Olive Oil, Pasta, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Milk, Olive Oil","Butter, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Butter, Olive Oil, Tomato Sauce",0.1,1.0
"Butter, Milk","Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Milk, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Milk, Olive Oil",0.1,0.5
"Butter, Tomato Sauce","Milk, Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Butter, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Butter, Tomato Sauce",0.1,1.0
"Butter, Milk, Olive Oil","Rice, Tomato Sauce",0.1,1.0
"Milk, Rice, Tomato Sauce","Butter, Olive Oil",0.1,1.0
"Butter, Milk, Tomato Sauce","Olive Oil, Rice",0.1,0.5
"Butter, Milk, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Olive Oil, Rice, Tomato Sauce","Butter, Milk",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Milk, Rice",0.1,1.0
"Butter, Olive Oil, Rice","Milk, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Milk, Olive Oil, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Milk, Olive Oil, Tomato Sauce",Rice,0.1,1.0
"Butter, Milk, Olive Oil, Rice",Tomato Sauce,0.1,1.0
"Butter, Milk, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Olive Oil, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Pasta","Milk, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Butter, Pasta, Tomato Sauce",0.1,1.0
"Butter, Milk","Pasta, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Milk, Pasta",0.1,0.5
"Butter, Tomato Sauce","Milk, Pasta, Rice",0.1,0.5
"Milk, Pasta, Rice","Butter, Tomato Sauce",0.1,1.0
"Butter, Milk, Pasta","Rice, Tomato Sauce",0.1,1.0
"Pasta, Rice, Tomato Sauce","Butter, Milk",0.1,0.5
"Butter, Pasta, Tomato Sauce","Milk, Rice",0.1,1.0
"Butter, Pasta, Rice","Milk, Tomato Sauce",0.1,0.5
"Milk, Rice, Tomato Sauce","Butter, Pasta",0.1,1.0
"Butter, Milk, Tomato Sauce","Pasta, Rice",0.1,0.5
"Butter, Milk, Rice","Pasta, Tomato Sauce",0.1,1.0
"Butter, Rice, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Pasta, Rice, Tomato Sauce",Butter,0.1,1.0
"Butter, Milk, Pasta, Tomato Sauce",Rice,0.1,1.0
"Butter, Milk, Pasta, Rice",Tomato Sauce,0.1,1.0
"Butter, Pasta, Rice, Tomato Sauce",Milk,0.1,1.0
"Butter, Milk, Rice, Tomato Sauce",Pasta,0.1,1.0
"Butter, Pasta","Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Butter, Olive Oil","Pasta, Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Butter, Olive Oil, Pasta",0.1,0.5
"Butter, Tomato Sauce","Olive Oil, Pasta, Rice",0.1,0.5
"Butter, Olive Oil, Pasta","Rice, Tomato Sauce",0.1,0.5
"Pasta, Rice, Tomato Sauce","Butter, Olive Oil",0.1,0.5
"Butter, Pasta, Tomato Sauce","Olive Oil, Rice",0.1,1.0
"Butter, Pasta, Rice","Olive Oil, Tomato Sauce",0.1,0.5
"Olive Oil, Rice, Tomato Sauce","Butter, Pasta",0.1,0.5
"Butter, Olive Oil, Tomato Sauce","Pasta, Rice",0.1,1.0
"Butter, Olive Oil, Rice","Pasta, Tomato Sauce",0.1,0.5
"Butter, Rice, Tomato Sauce","Olive Oil, Pasta",0.1,1.0
"Olive Oil, Pasta, Rice, Tomato Sauce",Butter,0.1,0.5
"Butter, Olive Oil, Pasta, Tomato Sauce",Rice,0.1,1.0
"Butter, Olive Oil, Pasta, Rice",Tomato Sauce,0.1,0.5
"Butter, Pasta, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Butter, Olive Oil, Rice, Tomato Sauce",Pasta,0.1,1.0
"Chicken, Milk","Cheese, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Cheese, Milk, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Cheese, Eggs, Milk",0.1,0.5
"Cheese, Milk","Chicken, Eggs, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Chicken, Eggs, Milk",0.1,0.5
"Chicken, Eggs, Milk","Cheese, Tomato Sauce",0.1,1.0
"Cheese, Chicken, Milk","Eggs, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Cheese, Eggs",0.1,0.5
"Cheese, Chicken, Eggs","Milk, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Tomato Sauce","Cheese, Milk",0.1,1.0
"Cheese, Chicken, Tomato Sauce","Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk","Chicken, Tomato Sauce",0.1,0.5
"Cheese, Milk, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Chicken, Milk",0.1,0.5
"Cheese, Chicken, Eggs, Milk",Tomato Sauce,0.1,1.0
"Chicken, Eggs, Milk, Tomato Sauce",Cheese,0.1,1.0
"Cheese, Chicken, Milk, Tomato Sauce",Eggs,0.1,1.0
"Cheese, Chicken, Eggs, Tomato Sauce",Milk,0.1,1.0
"Cheese, Eggs, Milk, Tomato Sauce",Chicken,0.1,0.5
"Chicken, Pasta","Cheese, Olive Oil, Rice",0.1,0.5
"Cheese, Pasta","Chicken, Olive Oil, Rice",0.1,0.5
"Cheese, Olive Oil","Chicken, Pasta, Rice",0.1,1.0
"Cheese, Rice","Chicken, Olive Oil, Pasta",0.1,0.5
"Cheese, Chicken, Pasta","Olive Oil, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta","Cheese, Rice",0.1,0.5
"Chicken, Pasta, Rice","Cheese, Olive Oil",0.1,0.5
"Cheese, Chicken, Olive Oil","Pasta, Rice",0.1,1.0
"Cheese, Chicken, Rice","Olive Oil, Pasta",0.1,0.5
"Cheese, Olive Oil, Pasta","Chicken, Rice",0.1,1.0
"Cheese, Pasta, Rice","Chicken, Olive Oil",0.1,1.0
"Cheese, Olive Oil, Rice","Chicken, Pasta",0.1,1.0
"Cheese, Chicken, Olive Oil, Pasta",Rice,0.1,1.0
"Cheese, Chicken, Pasta, Rice",Olive Oil,0.1,1.0
"Chicken, Olive Oil, Pasta, Rice",Cheese,0.1,0.5
"Cheese, Chicken, Olive Oil, Rice",Pasta,0.1,1.0
"Cheese, Olive Oil, Pasta, Rice",Chicken,0.1,1.0
"Eggs, Pasta","Cheese, Milk, Tomato Sauce",0.1,0.5
"Cheese, Pasta","Eggs, Milk, Tomato Sauce",0.1,0.5
"Cheese, Milk","Eggs, Pasta, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Eggs, Milk, Pasta",0.1,0.5
"Eggs, Milk, Pasta","Cheese, Tomato Sauce",0.1,0.5
"Cheese, Milk, Pasta","Eggs, Tomato Sauce",0.1,1.0
"Cheese, Eggs, Pasta","Milk, Tomato Sauce",0.1,1.0
"Eggs, Pasta, Tomato Sauce","Cheese, Milk",0.1,0.5
"Cheese, Pasta, Tomato Sauce","Eggs, Milk",0.1,1.0
"Cheese, Eggs, Milk","Pasta, Tomato Sauce",0.1,0.5
"Cheese, Milk, Tomato Sauce","Eggs, Pasta",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Milk, Pasta",0.1,0.5
"Cheese, Eggs, Milk, Pasta",Tomato Sauce,0.1,1.0
"Eggs, Milk, Pasta, Tomato Sauce",Cheese,0.1,0.5
"Cheese, Milk, Pasta, Tomato Sauce",Eggs,0.1,1.0
"Cheese, Eggs, Pasta, Tomato Sauce",Milk,0.1,1.0
"Cheese, Eggs, Milk, Tomato Sauce",Pasta,0.1,0.5
"Chicken, Pasta","Milk, Olive Oil, Rice",0.1,0.5
"Chicken, Milk","Olive Oil, Pasta, Rice",0.1,0.5
"Milk, Olive Oil","Chicken, Pasta, Rice",0.1,0.5
"Milk, Rice","Chicken, Olive Oil, Pasta",0.1,1.0
"Chicken, Milk, Pasta","Olive Oil, Rice",0.1,1.0
"Chicken, Olive Oil, Pasta","Milk, Rice",0.1,0.5
"Chicken, Pasta, Rice","Milk, Olive Oil",0.1,0.5
"Chicken, Milk, Olive Oil","Pasta, Rice",0.1,1.0
"Chicken, Milk, Rice","Olive Oil, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta","Chicken, Rice",0.1,0.5
"Milk, Pasta, Rice","Chicken, Olive Oil",0.1,1.0
"Milk, Olive Oil, Rice","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Olive Oil, Pasta",Rice,0.1,1.0
"Chicken, Milk, Pasta, Rice",Olive Oil,0.1,1.0
"Chicken, Olive Oil, Pasta, Rice",Milk,0.1,0.5
"Chicken, Milk, Olive Oil, Rice",Pasta,0.1,1.0
"Milk, Olive Oil, Pasta, Rice",Chicken,0.1,1.0
"Chicken, Pasta","Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Milk","Olive Oil, Pasta, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Milk, Olive Oil, Pasta",0.1,0.5
"Milk, Olive Oil","Chicken, Pasta, Tomato Sauce",0.1,0.5
"Chicken, Milk, Pasta","Olive Oil, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Pasta","Milk, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Chicken, Milk, Olive Oil","Pasta, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Olive Oil, Pasta",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta","Chicken, Tomato Sauce",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Chicken, Pasta",0.1,0.5
"Chicken, Milk, Olive Oil, Pasta",Tomato Sauce,0.1,1.0
"Chicken, Milk, Pasta, Tomato Sauce",Olive Oil,0.1,1.0
"Chicken, Olive Oil, Pasta, Tomato Sauce",Milk,0.1,1.0
"Chicken, Milk, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Milk, Olive Oil, Pasta, Tomato Sauce",Chicken,0.1,0.5
"Chicken, Milk","Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Milk, Olive Oil, Rice",0.1,0.5
"Milk, Olive Oil","Chicken, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Chicken, Olive Oil, Tomato Sauce",0.1,1.0
"Rice, Tomato Sauce","Chicken, Milk, Olive Oil",0.1,0.5
"Chicken, Milk, Olive Oil","Rice, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Olive Oil, Rice",0.1,0.5
"Chicken, Milk, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Chicken, Olive Oil, Tomato Sauce","Milk, Rice",0.1,1.0
"Chicken, Rice, Tomato Sauce","Milk, Olive Oil",0.1,1.0
"Milk, Olive Oil, Tomato Sauce","Chicken, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Chicken, Tomato Sauce",0.1,1.0
"Milk, Rice, Tomato Sauce","Chicken, Olive Oil",0.1,1.0
"Olive Oil, Rice, Tomato Sauce","Chicken, Milk",0.1,0.5
"Chicken, Milk, Olive Oil, Tomato Sauce",Rice,0.1,1.0
"Chicken, Milk, Olive Oil, Rice",Tomato Sauce,0.1,1.0
"Chicken, Milk, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Chicken, Olive Oil, Rice, Tomato Sauce",Milk,0.1,1.0
"Milk, Olive Oil, Rice, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Milk, Rice, Tomato Sauce",0.1,0.5
"Chicken, Milk","Pasta, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Milk, Pasta, Rice",0.1,0.5
"Milk, Rice","Chicken, Pasta, Tomato Sauce",0.1,1.0
"Rice, Tomato Sauce","Chicken, Milk, Pasta",0.1,0.5
"Chicken, Milk, Pasta","Rice, Tomato Sauce",0.1,1.0
"Chicken, Pasta, Tomato Sauce","Milk, Rice",0.1,1.0
"Chicken, Pasta, Rice","Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk, Tomato Sauce","Pasta, Rice",0.1,0.5
"Chicken, Milk, Rice","Pasta, Tomato Sauce",0.1,1.0
"Chicken, Rice, Tomato Sauce","Milk, Pasta",0.1,1.0
"Milk, Pasta, Rice","Chicken, Tomato Sauce",0.1,1.0
"Pasta, Rice, Tomato Sauce","Chicken, Milk",0.1,0.5
"Milk, Rice, Tomato Sauce","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Pasta, Tomato Sauce",Rice,0.1,1.0
"Chicken, Milk, Pasta, Rice",Tomato Sauce,0.1,1.0
"Chicken, Pasta, Rice, Tomato Sauce",Milk,0.1,1.0
"Chicken, Milk, Rice, Tomato Sauce",Pasta,0.1,1.0
"Milk, Pasta, Rice, Tomato Sauce",Chicken,0.1,1.0
"Chicken, Pasta","Olive Oil, Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Olive Oil, Pasta, Rice",0.1,0.5
"Rice, Tomato Sauce","Chicken, Olive Oil, Pasta",0.1,0.5
"Chicken, Olive Oil, Pasta","Rice, Tomato Sauce",0.1,0.5
"Chicken, Pasta, Tomato Sauce","Olive Oil, Rice",0.1,1.0
"Chicken, Pasta, Rice","Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce","Pasta, Rice",0.1,1.0
"Chicken, Rice, Tomato Sauce","Olive Oil, Pasta",0.1,1.0
"Pasta, Rice, Tomato Sauce","Chicken, Olive Oil",0.1,0.5
"Olive Oil, Rice, Tomato Sauce","Chicken, Pasta",0.1,0.5
"Chicken, Olive Oil, Pasta, Tomato Sauce",Rice,0.1,1.0
"Chicken, Olive Oil, Pasta, Rice",Tomato Sauce,0.1,0.5
"Chicken, Pasta, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Chicken, Olive Oil, Rice, Tomato Sauce",Pasta,0.1,1.0
"Olive Oil, Pasta, Rice, Tomato Sauce",Chicken,0.1,0.5
"Eggs, Pasta","Milk, Olive Oil, Tomato Sauce",0.1,0.5
"Milk, Olive Oil","Eggs, Pasta, Tomato Sauce",0.1,0.5
"Eggs, Olive Oil","Milk, Pasta, Tomato Sauce",0.1,1.0
"Eggs, Milk, Pasta","Olive Oil, Tomato Sauce",0.1,0.5
"Milk, Olive Oil, Pasta","Eggs, Tomato Sauce",0.1,0.5
"Eggs, Olive Oil, Pasta","Milk, Tomato Sauce",0.1,1.0
"Eggs, Pasta, Tomato Sauce","Milk, Olive Oil",0.1,0.5
"Eggs, Milk, Olive Oil","Pasta, Tomato Sauce",0.1,1.0
"Milk, Olive Oil, Tomato Sauce","Eggs, Pasta",0.1,0.5
"Eggs, Olive Oil, Tomato Sauce","Milk, Pasta",0.1,1.0
"Eggs, Milk, Olive Oil, Pasta",Tomato Sauce,0.1,1.0
"Eggs, Milk, Pasta, Tomato Sauce",Olive Oil,0.1,0.5
"Milk, Olive Oil, Pasta, Tomato Sauce",Eggs,0.1,0.5
"Eggs, Olive Oil, Pasta, Tomato Sauce",Milk,0.1,1.0
"Eggs, Milk, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Milk, Olive Oil","Pasta, Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Olive Oil, Pasta, Tomato Sauce",0.1,1.0
"Rice, Tomato Sauce","Milk, Olive Oil, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta","Rice, Tomato Sauce",0.1,0.5
"Milk, Pasta, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Pasta, Rice, Tomato Sauce","Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil, Tomato Sauce","Pasta, Rice",0.1,0.5
"Milk, Olive Oil, Rice","Pasta, Tomato Sauce",0.1,1.0
"Milk, Rice, Tomato Sauce","Olive Oil, Pasta",0.1,1.0
"Olive Oil, Rice, Tomato Sauce","Milk, Pasta",0.1,0.5
"Milk, Olive Oil, Pasta, Tomato Sauce",Rice,0.1,0.5
"Milk, Olive Oil, Pasta, Rice",Tomato Sauce,0.1,1.0
"Milk, Pasta, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Olive Oil, Pasta, Rice, Tomato Sauce",Milk,0.1,0.5
"Milk, Olive Oil, Rice, Tomato Sauce",Pasta,0.1,1.0
"Bread, Chicken","Butter, Cheese, Eggs, Milk",0.1,0.5
"Chicken, Milk","Bread, Butter, Cheese, Eggs",0.1,0.5
"Chicken, Eggs","Bread, Butter, Cheese, Milk",0.1,1.0
"Cheese, Milk","Bread, Butter, Chicken, Eggs",0.1,0.5
"Butter, Milk","Bread, Cheese, Chicken, Eggs",0.1,0.5
"Butter, Eggs","Bread, Cheese, Chicken, Milk",0.1,0.5
"Bread, Chicken, Milk","Butter, Cheese, Eggs",0.1,1.0
"Bread, Chicken, Eggs","Butter, Cheese, Milk",0.1,1.0
"Bread, Cheese, Chicken","Butter, Eggs, Milk",0.1,0.5
"Bread, Butter, Chicken","Cheese, Eggs, Milk",0.1,0.5
"Chicken, Eggs, Milk","Bread, Butter, Cheese",0.1,1.0
"Cheese, Chicken, Milk","Bread, Butter, Eggs",0.1,1.0
"Butter, Chicken, Milk","Bread, Cheese, Eggs",0.1,0.5
"Cheese, Chicken, Eggs","Bread, Butter, Milk",0.1,1.0
"Butter, Chicken, Eggs","Bread, Cheese, Milk",0.1,1.0
"Bread, Cheese, Milk","Butter, Chicken, Eggs",0.1,0.5
"Bread, Butter, Milk","Cheese, Chicken, Eggs",0.1,1.0
"Bread, Butter, Eggs","Cheese, Chicken, Milk",0.1,0.5
"Cheese, Eggs, Milk","Bread, Butter, Chicken",0.1,0.5
"Butter, Eggs, Milk","Bread, Cheese, Chicken",0.1,1.0
"Butter, Cheese, Milk","Bread, Chicken, Eggs",0.1,1.0
"Butter, Cheese, Eggs","Bread, Chicken, Milk",0.1,0.5
"Bread, Chicken, Eggs, Milk","Butter, Cheese",0.1,1.0
"Bread, Cheese, Chicken, Milk","Butter, Eggs",0.1,1.0
"Bread, Butter, Chicken, Milk","Cheese, Eggs",0.1,1.0
"Bread, Cheese, Chicken, Eggs","Butter, Milk",0.1,1.0
"Bread, Butter, Chicken, Eggs","Cheese, Milk",0.1,1.0
"Bread, Butter, Cheese, Chicken","Eggs, Milk",0.1,0.5
"Cheese, Chicken, Eggs, Milk","Bread, Butter",0.1,1.0
"Butter, Chicken, Eggs, Milk","Bread, Cheese",0.1,1.0
"Butter, Cheese, Chicken, Milk","Bread, Eggs",0.1,1.0
"Butter, Cheese, Chicken, Eggs","Bread, Milk",0.1,1.0
"Bread, Cheese, Eggs, Milk","Butter, Chicken",0.1,0.5
"Bread, Butter, Eggs, Milk","Cheese, Chicken",0.1,1.0
"Bread, Butter, Cheese, Milk","Chicken, Eggs",0.1,1.0
"Bread, Butter, Cheese, Eggs","Chicken, Milk",0.1,0.5
"Butter, Cheese, Eggs, Milk","Bread, Chicken",0.1,1.0
"Bread, Cheese, Chicken, Eggs, Milk",Butter,0.1,1.0
"Bread, Butter, Chicken, Eggs, Milk",Cheese,0.1,1.0
"Bread, Butter, Cheese, Chicken, Milk",Eggs,0.1,1.0
"Bread, Butter, Cheese, Chicken, Eggs",Milk,0.1,1.0
"Butter, Cheese, Chicken, Eggs, Milk",Bread,0.1,1.0
"Bread, Butter, Cheese, Eggs, Milk",Chicken,0.1,1.0
"Bread, Chicken","Butter, Cheese, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Butter, Cheese, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Butter, Cheese, Eggs",0.1,0.5
"Bread, Tomato Sauce","Butter, Cheese, Chicken, Eggs",0.1,0.5
"Butter, Eggs","Bread, Cheese, Chicken, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Butter, Chicken, Eggs",0.1,0.5
"Butter, Tomato Sauce","Bread, Cheese, Chicken, Eggs",0.1,0.5
"Bread, Chicken, Eggs","Butter, Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken","Butter, Eggs, Tomato Sauce",0.1,0.5
"Bread, Chicken, Tomato Sauce","Butter, Cheese, Eggs",0.1,1.0
"Bread, Butter, Chicken","Cheese, Eggs, Tomato Sauce",0.1,0.5
"Cheese, Chicken, Eggs","Bread, Butter, Tomato Sauce",0.1,1.0
