antecedents,consequents,support,confidence,lift
"Hoodie, Track Pants",Gloves,0.3,0.7499999999999999,1.4999999999999998
"Gloves, Track Pants",Hoodie,0.3,0.7499999999999999,1.4999999999999998
Hoodie,"Gloves, Track Pants",0.3,0.6,1.4999999999999998
Gloves,"Hoodie, Track Pants",0.3,0.6,1.4999999999999998
Track Pants,"Gloves, Hoodie",0.3,0.6,2.0
"Gloves, Hoodie",Sweatshirt,0.2,0.6666666666666667,1.3333333333333335
"Hoodie, Sweatshirt",Gloves,0.2,1.0,2.0
"Gloves, Sweatshirt",Hoodie,0.2,0.5,1.0
Hoodie,"Gloves, Sweatshirt",0.2,0.4,1.0
Gloves,"Hoodie, Sweatshirt",0.2,0.4,2.0
Sweatshirt,"Gloves, Hoodie",0.2,0.4,1.3333333333333335
"Hoodie, Shorts",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Track Pants",Sweatshirt,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Hoodie, Sweatshirt",Track Pants,0.2,1.0,2.0
"Hoodie, Sweatshirt, Track Pants",Gloves,0.2,1.0,2.0
"Gloves, Sweatshirt, Track Pants",Hoodie,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Hoodie","Sweatshirt, Track Pants",0.2,0.6666666666666667,2.2222222222222228
"Hoodie, Track Pants","Gloves, Sweatshirt",0.2,0.5,1.25
"Hoodie, Sweatshirt","Gloves, Track Pants",0.2,1.0,2.5
"Gloves, Track Pants","Hoodie, Sweatshirt",0.2,0.5,2.5
"Gloves, Sweatshirt","Hoodie, Track Pants",0.2,0.5,1.25
"Sweatshirt, Track Pants","Gloves, Hoodie",0.2,0.6666666666666667,2.2222222222222228
Hoodie,"Gloves, Sweatshirt, Track Pants",0.2,0.4,1.3333333333333335
Gloves,"Hoodie, Sweatshirt, Track Pants",0.2,0.4,2.0
Track Pants,"Gloves, Hoodie, Sweatshirt",0.2,0.4,2.0
Sweatshirt,"Gloves, Hoodie, Track Pants",0.2,0.4,1.3333333333333335
"Gloves, Hoodie, Shorts",Track Pants,0.1,1.0,2.0
"Hoodie, Shorts, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Shorts, Track Pants",Hoodie,0.1,0.5,1.0
"Hoodie, Shorts","Gloves, Track Pants",0.1,1.0,2.5
"Shorts, Track Pants","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Gloves, Hoodie, Shorts",Sweatshirt,0.1,1.0,2.0
"Hoodie, Shorts, Sweatshirt",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Sweatshirt",Shorts,0.1,0.5,1.0
"Hoodie, Shorts","Gloves, Sweatshirt",0.1,1.0,2.5
"Hoodie, Sweatshirt","Gloves, Shorts",0.1,0.5,1.6666666666666667
"Gloves, Hoodie, Sweatshirt, Track Pants",Shorts,0.1,0.5,1.0
"Gloves, Hoodie, Shorts, Track Pants",Sweatshirt,0.1,1.0,2.0
"Hoodie, Shorts, Sweatshirt, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Shorts, Sweatshirt, Track Pants",Hoodie,0.1,0.5,1.0
"Gloves, Hoodie, Shorts, Sweatshirt",Track Pants,0.1,1.0,2.0
"Hoodie, Sweatshirt, Track Pants","Gloves, Shorts",0.1,0.5,1.6666666666666667
"Hoodie, Shorts, Track Pants","Gloves, Sweatshirt",0.1,1.0,2.5
"Gloves, Shorts, Track Pants","Hoodie, Sweatshirt",0.1,0.5,2.5
"Shorts, Sweatshirt, Track Pants","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Gloves, Hoodie, Sweatshirt","Shorts, Track Pants",0.1,0.5,2.5
"Gloves, Hoodie, Shorts","Sweatshirt, Track Pants",0.1,1.0,3.3333333333333335
"Hoodie, Shorts, Sweatshirt","Gloves, Track Pants",0.1,1.0,2.5
"Shorts, Track Pants","Gloves, Hoodie, Sweatshirt",0.1,0.5,2.5
"Hoodie, Sweatshirt","Gloves, Shorts, Track Pants",0.1,0.5,2.5
"Hoodie, Shorts","Gloves, Sweatshirt, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Hoodie",Socks,0.2,0.6666666666666667,1.3333333333333335
"Hoodie, Socks",Gloves,0.2,0.5,1.0
"Gloves, Socks",Hoodie,0.2,1.0,2.0
Hoodie,"Gloves, Socks",0.2,0.4,2.0
Gloves,"Hoodie, Socks",0.2,0.4,1.0
Socks,"Gloves, Hoodie",0.2,0.4,1.3333333333333335
"Gloves, Track Pants",Socks,0.2,0.5,1.0
"Gloves, Socks",Track Pants,0.2,1.0,2.0
"Socks, Track Pants",Gloves,0.2,0.6666666666666667,1.3333333333333335
Gloves,"Socks, Track Pants",0.2,0.4,1.3333333333333335
Track Pants,"Gloves, Socks",0.2,0.4,2.0
Socks,"Gloves, Track Pants",0.2,0.4,1.0
"Socks, Sweatshirt",Gloves,0.1,1.0,2.0
"Gloves, Socks",Sweatshirt,0.1,0.5,1.0
"Gloves, Running Shoes",Socks,0.1,0.5,1.0
"Gloves, Socks",Running Shoes,0.1,0.5,1.0
"Gloves, Hoodie, Track Pants",Socks,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Hoodie, Socks",Track Pants,0.2,1.0,2.0
"Hoodie, Socks, Track Pants",Gloves,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Socks, Track Pants",Hoodie,0.2,1.0,2.0
"Gloves, Hoodie","Socks, Track Pants",0.2,0.6666666666666667,2.2222222222222228
"Hoodie, Track Pants","Gloves, Socks",0.2,0.5,2.5
"Hoodie, Socks","Gloves, Track Pants",0.2,0.5,1.25
"Gloves, Track Pants","Hoodie, Socks",0.2,0.5,1.25
"Gloves, Socks","Hoodie, Track Pants",0.2,1.0,2.5
"Socks, Track Pants","Gloves, Hoodie",0.2,0.6666666666666667,2.2222222222222228
Hoodie,"Gloves, Socks, Track Pants",0.2,0.4,2.0
Gloves,"Hoodie, Socks, Track Pants",0.2,0.4,1.3333333333333335
Track Pants,"Gloves, Hoodie, Socks",0.2,0.4,2.0
Socks,"Gloves, Hoodie, Track Pants",0.2,0.4,1.3333333333333335
"Gloves, Socks, Sweatshirt",Track Pants,0.1,1.0,2.0
"Socks, Sweatshirt, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Socks, Track Pants",Sweatshirt,0.1,0.5,1.0
"Socks, Sweatshirt","Gloves, Track Pants",0.1,1.0,2.5
"Gloves, Socks","Sweatshirt, Track Pants",0.1,0.5,1.6666666666666667
"Gloves, Hoodie, Sweatshirt",Socks,0.1,0.5,1.0
"Gloves, Hoodie, Socks",Sweatshirt,0.1,0.5,1.0
"Hoodie, Socks, Sweatshirt",Gloves,0.1,1.0,2.0
"Gloves, Socks, Sweatshirt",Hoodie,0.1,1.0,2.0
"Hoodie, Sweatshirt","Gloves, Socks",0.1,0.5,2.5
"Gloves, Socks","Hoodie, Sweatshirt",0.1,0.5,2.5
"Socks, Sweatshirt","Gloves, Hoodie",0.1,1.0,3.3333333333333335
"Hoodie, Socks, Sweatshirt, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Socks, Track Pants",Sweatshirt,0.1,0.5,1.0
"Gloves, Hoodie, Sweatshirt, Track Pants",Socks,0.1,0.5,1.0
"Gloves, Socks, Sweatshirt, Track Pants",Hoodie,0.1,1.0,2.0
"Gloves, Hoodie, Socks, Sweatshirt",Track Pants,0.1,1.0,2.0
"Hoodie, Sweatshirt, Track Pants","Gloves, Socks",0.1,0.5,2.5
"Socks, Sweatshirt, Track Pants","Gloves, Hoodie",0.1,1.0,3.3333333333333335
"Gloves, Socks, Track Pants","Hoodie, Sweatshirt",0.1,0.5,2.5
"Hoodie, Socks, Sweatshirt","Gloves, Track Pants",0.1,1.0,2.5
"Gloves, Hoodie, Socks","Sweatshirt, Track Pants",0.1,0.5,1.6666666666666667
"Gloves, Hoodie, Sweatshirt","Socks, Track Pants",0.1,0.5,1.6666666666666667
"Gloves, Socks, Sweatshirt","Hoodie, Track Pants",0.1,1.0,2.5
"Hoodie, Sweatshirt","Gloves, Socks, Track Pants",0.1,0.5,2.5
"Socks, Sweatshirt","Gloves, Hoodie, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Socks","Hoodie, Sweatshirt, Track Pants",0.1,0.5,2.5
"Gloves, Running Shoes, Track Pants",Socks,0.1,0.5,1.0
"Gloves, Running Shoes, Socks",Track Pants,0.1,1.0,2.0
"Running Shoes, Socks, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Socks, Track Pants",Running Shoes,0.1,0.5,1.0
"Gloves, Running Shoes","Socks, Track Pants",0.1,0.5,1.6666666666666667
"Running Shoes, Track Pants","Gloves, Socks",0.1,0.5,2.5
"Gloves, Socks","Running Shoes, Track Pants",0.1,0.5,2.5
"Gloves, Hoodie, Running Shoes",Socks,0.1,1.0,2.0
"Gloves, Hoodie, Socks",Running Shoes,0.1,0.5,1.0
"Hoodie, Running Shoes, Socks",Gloves,0.1,0.5,1.0
"Gloves, Running Shoes, Socks",Hoodie,0.1,1.0,2.0
"Hoodie, Running Shoes","Gloves, Socks",0.1,0.5,2.5
"Gloves, Running Shoes","Hoodie, Socks",0.1,0.5,1.25
"Gloves, Socks","Hoodie, Running Shoes",0.1,0.5,2.5
"Hoodie, Running Shoes, Socks, Track Pants",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Running Shoes, Track Pants",Socks,0.1,1.0,2.0
"Gloves, Running Shoes, Socks, Track Pants",Hoodie,0.1,1.0,2.0
"Gloves, Hoodie, Socks, Track Pants",Running Shoes,0.1,0.5,1.0
"Gloves, Hoodie, Running Shoes, Socks",Track Pants,0.1,1.0,2.0
"Hoodie, Running Shoes, Track Pants","Gloves, Socks",0.1,1.0,5.0
"Running Shoes, Socks, Track Pants","Gloves, Hoodie",0.1,1.0,3.3333333333333335
"Gloves, Running Shoes, Track Pants","Hoodie, Socks",0.1,0.5,1.25
"Gloves, Socks, Track Pants","Hoodie, Running Shoes",0.1,0.5,2.5
"Hoodie, Running Shoes, Socks","Gloves, Track Pants",0.1,0.5,1.25
"Gloves, Hoodie, Running Shoes","Socks, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Running Shoes, Socks","Hoodie, Track Pants",0.1,1.0,2.5
"Gloves, Hoodie, Socks","Running Shoes, Track Pants",0.1,0.5,2.5
"Running Shoes, Track Pants","Gloves, Hoodie, Socks",0.1,0.5,2.5
"Hoodie, Running Shoes","Gloves, Socks, Track Pants",0.1,0.5,2.5
"Gloves, Running Shoes","Hoodie, Socks, Track Pants",0.1,0.5,1.6666666666666667
"Gloves, Socks","Hoodie, Running Shoes, Track Pants",0.1,0.5,5.0
"Shorts, Sweatshirt",Gloves,0.3,0.7499999999999999,1.4999999999999998
"Gloves, Sweatshirt",Shorts,0.3,0.7499999999999999,1.4999999999999998
"Gloves, Shorts",Sweatshirt,0.3,1.0,2.0
Sweatshirt,"Gloves, Shorts",0.3,0.6,2.0
Shorts,"Gloves, Sweatshirt",0.3,0.6,1.4999999999999998
Gloves,"Shorts, Sweatshirt",0.3,0.6,1.4999999999999998
"Gloves, Shorts",Track Pants,0.2,0.6666666666666667,1.3333333333333335
"Shorts, Track Pants",Gloves,0.2,1.0,2.0
"Gloves, Track Pants",Shorts,0.2,0.5,1.0
Shorts,"Gloves, Track Pants",0.2,0.4,1.0
Gloves,"Shorts, Track Pants",0.2,0.4,2.0
Track Pants,"Gloves, Shorts",0.2,0.4,1.3333333333333335
"Gloves, Shorts, Sweatshirt",Track Pants,0.2,0.6666666666666667,1.3333333333333335
"Shorts, Sweatshirt, Track Pants",Gloves,0.2,1.0,2.0
"Gloves, Sweatshirt, Track Pants",Shorts,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Shorts, Track Pants",Sweatshirt,0.2,1.0,2.0
"Shorts, Sweatshirt","Gloves, Track Pants",0.2,0.5,1.25
"Gloves, Sweatshirt","Shorts, Track Pants",0.2,0.5,2.5
"Sweatshirt, Track Pants","Gloves, Shorts",0.2,0.6666666666666667,2.2222222222222228
"Gloves, Shorts","Sweatshirt, Track Pants",0.2,0.6666666666666667,2.2222222222222228
"Shorts, Track Pants","Gloves, Sweatshirt",0.2,1.0,2.5
"Gloves, Track Pants","Shorts, Sweatshirt",0.2,0.5,1.25
Sweatshirt,"Gloves, Shorts, Track Pants",0.2,0.4,2.0
Shorts,"Gloves, Sweatshirt, Track Pants",0.2,0.4,1.3333333333333335
Gloves,"Shorts, Sweatshirt, Track Pants",0.2,0.4,2.0
Track Pants,"Gloves, Shorts, Sweatshirt",0.2,0.4,1.3333333333333335
"Shorts, Training Shirt",Gloves,0.2,0.5,1.0
"Gloves, Training Shirt",Shorts,0.2,1.0,2.0
"Gloves, Shorts",Training Shirt,0.2,0.6666666666666667,1.3333333333333335
Training Shirt,"Gloves, Shorts",0.2,0.4,1.3333333333333335
Shorts,"Gloves, Training Shirt",0.2,0.4,2.0
Gloves,"Shorts, Training Shirt",0.2,0.4,1.0
"Gloves, Training Shirt",Track Pants,0.2,1.0,2.0
"Track Pants, Training Shirt",Gloves,0.2,1.0,2.0
"Gloves, Track Pants",Training Shirt,0.2,0.5,1.0
Training Shirt,"Gloves, Track Pants",0.2,0.4,1.0
Gloves,"Track Pants, Training Shirt",0.2,0.4,2.0
Track Pants,"Gloves, Training Shirt",0.2,0.4,2.0
"Sweatshirt, Training Shirt",Gloves,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Sweatshirt",Training Shirt,0.2,0.5,1.0
"Gloves, Training Shirt",Sweatshirt,0.2,1.0,2.0
Sweatshirt,"Gloves, Training Shirt",0.2,0.4,2.0
Training Shirt,"Gloves, Sweatshirt",0.2,0.4,1.0
Gloves,"Sweatshirt, Training Shirt",0.2,0.4,1.3333333333333335
"Hoodie, Training Shirt",Gloves,0.1,0.5,1.0
"Gloves, Training Shirt",Hoodie,0.1,0.5,1.0
"Gloves, Training Shirt",Running Shoes,0.1,0.5,1.0
"Gloves, Running Shoes",Training Shirt,0.1,0.5,1.0
"Gloves, Shorts, Training Shirt",Track Pants,0.2,1.0,2.0
"Shorts, Track Pants, Training Shirt",Gloves,0.2,1.0,2.0
"Gloves, Track Pants, Training Shirt",Shorts,0.2,1.0,2.0
"Gloves, Shorts, Track Pants",Training Shirt,0.2,1.0,2.0
"Shorts, Training Shirt","Gloves, Track Pants",0.2,0.5,1.25
"Gloves, Training Shirt","Shorts, Track Pants",0.2,1.0,5.0
"Track Pants, Training Shirt","Gloves, Shorts",0.2,1.0,3.3333333333333335
"Gloves, Shorts","Track Pants, Training Shirt",0.2,0.6666666666666667,3.3333333333333335
"Shorts, Track Pants","Gloves, Training Shirt",0.2,1.0,5.0
"Gloves, Track Pants","Shorts, Training Shirt",0.2,0.5,1.25
Training Shirt,"Gloves, Shorts, Track Pants",0.2,0.4,2.0
Shorts,"Gloves, Track Pants, Training Shirt",0.2,0.4,2.0
Gloves,"Shorts, Track Pants, Training Shirt",0.2,0.4,2.0
Track Pants,"Gloves, Shorts, Training Shirt",0.2,0.4,2.0
"Gloves, Sweatshirt, Training Shirt",Track Pants,0.2,1.0,2.0
"Sweatshirt, Track Pants, Training Shirt",Gloves,0.2,1.0,2.0
"Gloves, Sweatshirt, Track Pants",Training Shirt,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Track Pants, Training Shirt",Sweatshirt,0.2,1.0,2.0
"Sweatshirt, Training Shirt","Gloves, Track Pants",0.2,0.6666666666666667,1.6666666666666667
"Gloves, Sweatshirt","Track Pants, Training Shirt",0.2,0.5,2.5
"Sweatshirt, Track Pants","Gloves, Training Shirt",0.2,0.6666666666666667,3.3333333333333335
"Gloves, Training Shirt","Sweatshirt, Track Pants",0.2,1.0,3.3333333333333335
"Track Pants, Training Shirt","Gloves, Sweatshirt",0.2,1.0,2.5
"Gloves, Track Pants","Sweatshirt, Training Shirt",0.2,0.5,1.6666666666666667
Sweatshirt,"Gloves, Track Pants, Training Shirt",0.2,0.4,2.0
Training Shirt,"Gloves, Sweatshirt, Track Pants",0.2,0.4,1.3333333333333335
Gloves,"Sweatshirt, Track Pants, Training Shirt",0.2,0.4,2.0
Track Pants,"Gloves, Sweatshirt, Training Shirt",0.2,0.4,2.0
"Shorts, Sweatshirt, Training Shirt",Gloves,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Sweatshirt, Training Shirt",Shorts,0.2,1.0,2.0
"Gloves, Shorts, Sweatshirt",Training Shirt,0.2,0.6666666666666667,1.3333333333333335
"Gloves, Shorts, Training Shirt",Sweatshirt,0.2,1.0,2.0
"Sweatshirt, Training Shirt","Gloves, Shorts",0.2,0.6666666666666667,2.2222222222222228
"Shorts, Sweatshirt","Gloves, Training Shirt",0.2,0.5,2.5
"Gloves, Sweatshirt","Shorts, Training Shirt",0.2,0.5,1.25
"Shorts, Training Shirt","Gloves, Sweatshirt",0.2,0.5,1.25
"Gloves, Training Shirt","Shorts, Sweatshirt",0.2,1.0,2.5
"Gloves, Shorts","Sweatshirt, Training Shirt",0.2,0.6666666666666667,2.2222222222222228
Sweatshirt,"Gloves, Shorts, Training Shirt",0.2,0.4,2.0
Training Shirt,"Gloves, Shorts, Sweatshirt",0.2,0.4,1.3333333333333335
Shorts,"Gloves, Sweatshirt, Training Shirt",0.2,0.4,2.0
Gloves,"Shorts, Sweatshirt, Training Shirt",0.2,0.4,1.3333333333333335
"Gloves, Sweatshirt, Track Pants, Training Shirt",Shorts,0.2,1.0,2.0
"Gloves, Shorts, Sweatshirt, Track Pants",Training Shirt,0.2,1.0,2.0
"Gloves, Shorts, Track Pants, Training Shirt",Sweatshirt,0.2,1.0,2.0
"Shorts, Sweatshirt, Track Pants, Training Shirt",Gloves,0.2,1.0,2.0
"Gloves, Shorts, Sweatshirt, Training Shirt",Track Pants,0.2,1.0,2.0
"Gloves, Sweatshirt, Track Pants","Shorts, Training Shirt",0.2,0.6666666666666667,1.6666666666666667
"Gloves, Track Pants, Training Shirt","Shorts, Sweatshirt",0.2,1.0,2.5
"Gloves, Shorts, Track Pants","Sweatshirt, Training Shirt",0.2,1.0,3.3333333333333335
"Sweatshirt, Track Pants, Training Shirt","Gloves, Shorts",0.2,1.0,3.3333333333333335
"Shorts, Sweatshirt, Track Pants","Gloves, Training Shirt",0.2,1.0,5.0
"Shorts, Track Pants, Training Shirt","Gloves, Sweatshirt",0.2,1.0,2.5
"Gloves, Sweatshirt, Training Shirt","Shorts, Track Pants",0.2,1.0,5.0
"Gloves, Shorts, Sweatshirt","Track Pants, Training Shirt",0.2,0.6666666666666667,3.3333333333333335
"Gloves, Shorts, Training Shirt","Sweatshirt, Track Pants",0.2,1.0,3.3333333333333335
"Shorts, Sweatshirt, Training Shirt","Gloves, Track Pants",0.2,0.6666666666666667,1.6666666666666667
"Gloves, Track Pants","Shorts, Sweatshirt, Training Shirt",0.2,0.5,1.6666666666666667
"Sweatshirt, Track Pants","Gloves, Shorts, Training Shirt",0.2,0.6666666666666667,3.3333333333333335
"Track Pants, Training Shirt","Gloves, Shorts, Sweatshirt",0.2,1.0,3.3333333333333335
"Shorts, Track Pants","Gloves, Sweatshirt, Training Shirt",0.2,1.0,5.0
"Gloves, Sweatshirt","Shorts, Track Pants, Training Shirt",0.2,0.5,2.5
"Gloves, Training Shirt","Shorts, Sweatshirt, Track Pants",0.2,1.0,5.0
"Gloves, Shorts","Sweatshirt, Track Pants, Training Shirt",0.2,0.6666666666666667,3.3333333333333335
"Sweatshirt, Training Shirt","Gloves, Shorts, Track Pants",0.2,0.6666666666666667,3.3333333333333335
"Shorts, Sweatshirt","Gloves, Track Pants, Training Shirt",0.2,0.5,2.5
"Shorts, Training Shirt","Gloves, Sweatshirt, Track Pants",0.2,0.5,1.6666666666666667
Track Pants,"Gloves, Shorts, Sweatshirt, Training Shirt",0.2,0.4,2.0
Gloves,"Shorts, Sweatshirt, Track Pants, Training Shirt",0.2,0.4,2.0
Sweatshirt,"Gloves, Shorts, Track Pants, Training Shirt",0.2,0.4,2.0
Training Shirt,"Gloves, Shorts, Sweatshirt, Track Pants",0.2,0.4,2.0
Shorts,"Gloves, Sweatshirt, Track Pants, Training Shirt",0.2,0.4,2.0
"Gloves, Hoodie, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Hoodie, Sweatshirt, Training Shirt",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Sweatshirt",Training Shirt,0.1,0.5,1.0
"Gloves, Sweatshirt, Training Shirt",Hoodie,0.1,0.5,1.0
"Hoodie, Training Shirt","Gloves, Sweatshirt",0.1,0.5,1.25
"Hoodie, Sweatshirt","Gloves, Training Shirt",0.1,0.5,2.5
"Gloves, Training Shirt","Hoodie, Sweatshirt",0.1,0.5,2.5
"Gloves, Hoodie, Training Shirt",Track Pants,0.1,1.0,2.0
"Hoodie, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Gloves, Track Pants, Training Shirt",Hoodie,0.1,0.5,1.0
"Hoodie, Training Shirt","Gloves, Track Pants",0.1,0.5,1.25
"Gloves, Training Shirt","Hoodie, Track Pants",0.1,0.5,1.25
"Track Pants, Training Shirt","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Hoodie, Shorts, Training Shirt",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Training Shirt",Shorts,0.1,1.0,2.0
"Gloves, Hoodie, Shorts",Training Shirt,0.1,1.0,2.0
"Gloves, Shorts, Training Shirt",Hoodie,0.1,0.5,1.0
"Hoodie, Training Shirt","Gloves, Shorts",0.1,0.5,1.6666666666666667
"Hoodie, Shorts","Gloves, Training Shirt",0.1,1.0,5.0
"Gloves, Training Shirt","Hoodie, Shorts",0.1,0.5,5.0
"Hoodie, Sweatshirt, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Gloves, Hoodie, Sweatshirt, Track Pants",Training Shirt,0.1,0.5,1.0
"Gloves, Hoodie, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Gloves, Sweatshirt, Track Pants, Training Shirt",Hoodie,0.1,0.5,1.0
"Gloves, Hoodie, Sweatshirt, Training Shirt",Track Pants,0.1,1.0,2.0
"Hoodie, Sweatshirt, Track Pants","Gloves, Training Shirt",0.1,0.5,2.5
"Hoodie, Track Pants, Training Shirt","Gloves, Sweatshirt",0.1,1.0,2.5
"Sweatshirt, Track Pants, Training Shirt","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Gloves, Track Pants, Training Shirt","Hoodie, Sweatshirt",0.1,0.5,2.5
"Hoodie, Sweatshirt, Training Shirt","Gloves, Track Pants",0.1,1.0,2.5
"Gloves, Hoodie, Sweatshirt","Track Pants, Training Shirt",0.1,0.5,2.5
"Gloves, Hoodie, Training Shirt","Sweatshirt, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Sweatshirt, Training Shirt","Hoodie, Track Pants",0.1,0.5,1.25
"Track Pants, Training Shirt","Gloves, Hoodie, Sweatshirt",0.1,0.5,2.5
"Hoodie, Sweatshirt","Gloves, Track Pants, Training Shirt",0.1,0.5,2.5
"Hoodie, Training Shirt","Gloves, Sweatshirt, Track Pants",0.1,0.5,1.6666666666666667
"Gloves, Training Shirt","Hoodie, Sweatshirt, Track Pants",0.1,0.5,2.5
"Gloves, Hoodie, Sweatshirt, Training Shirt",Shorts,0.1,1.0,2.0
"Gloves, Hoodie, Shorts, Sweatshirt",Training Shirt,0.1,1.0,2.0
"Gloves, Hoodie, Shorts, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Hoodie, Shorts, Sweatshirt, Training Shirt",Gloves,0.1,1.0,2.0
"Gloves, Shorts, Sweatshirt, Training Shirt",Hoodie,0.1,0.5,1.0
"Gloves, Hoodie, Sweatshirt","Shorts, Training Shirt",0.1,0.5,1.25
"Gloves, Hoodie, Training Shirt","Shorts, Sweatshirt",0.1,1.0,2.5
"Gloves, Hoodie, Shorts","Sweatshirt, Training Shirt",0.1,1.0,3.3333333333333335
"Hoodie, Sweatshirt, Training Shirt","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Hoodie, Shorts, Sweatshirt","Gloves, Training Shirt",0.1,1.0,5.0
"Hoodie, Shorts, Training Shirt","Gloves, Sweatshirt",0.1,1.0,2.5
"Gloves, Sweatshirt, Training Shirt","Hoodie, Shorts",0.1,0.5,5.0
"Gloves, Shorts, Training Shirt","Hoodie, Sweatshirt",0.1,0.5,2.5
"Hoodie, Sweatshirt","Gloves, Shorts, Training Shirt",0.1,0.5,2.5
"Hoodie, Training Shirt","Gloves, Shorts, Sweatshirt",0.1,0.5,1.6666666666666667
"Hoodie, Shorts","Gloves, Sweatshirt, Training Shirt",0.1,1.0,5.0
"Gloves, Training Shirt","Hoodie, Shorts, Sweatshirt",0.1,0.5,5.0
"Gloves, Hoodie, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Gloves, Hoodie, Shorts, Track Pants",Training Shirt,0.1,1.0,2.0
"Hoodie, Shorts, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Gloves, Shorts, Track Pants, Training Shirt",Hoodie,0.1,0.5,1.0
"Gloves, Hoodie, Shorts, Training Shirt",Track Pants,0.1,1.0,2.0
"Hoodie, Track Pants, Training Shirt","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Hoodie, Shorts, Track Pants","Gloves, Training Shirt",0.1,1.0,5.0
"Gloves, Track Pants, Training Shirt","Hoodie, Shorts",0.1,0.5,5.0
"Gloves, Shorts, Track Pants","Hoodie, Training Shirt",0.1,0.5,2.5
"Shorts, Track Pants, Training Shirt","Gloves, Hoodie",0.1,0.5,1.6666666666666667
"Gloves, Hoodie, Training Shirt","Shorts, Track Pants",0.1,1.0,5.0
"Gloves, Hoodie, Shorts","Track Pants, Training Shirt",0.1,1.0,5.0
"Hoodie, Shorts, Training Shirt","Gloves, Track Pants",0.1,1.0,2.5
"Gloves, Shorts, Training Shirt","Hoodie, Track Pants",0.1,0.5,1.25
"Track Pants, Training Shirt","Gloves, Hoodie, Shorts",0.1,0.5,5.0
"Shorts, Track Pants","Gloves, Hoodie, Training Shirt",0.1,0.5,5.0
"Hoodie, Training Shirt","Gloves, Shorts, Track Pants",0.1,0.5,2.5
"Hoodie, Shorts","Gloves, Track Pants, Training Shirt",0.1,1.0,5.0
"Gloves, Training Shirt","Hoodie, Shorts, Track Pants",0.1,0.5,5.0
"Gloves, Hoodie, Sweatshirt, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Gloves, Hoodie, Shorts, Sweatshirt, Track Pants",Training Shirt,0.1,1.0,2.0
"Gloves, Hoodie, Shorts, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Hoodie, Shorts, Sweatshirt, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Gloves, Shorts, Sweatshirt, Track Pants, Training Shirt",Hoodie,0.1,0.5,1.0
"Gloves, Hoodie, Shorts, Sweatshirt, Training Shirt",Track Pants,0.1,1.0,2.0
"Gloves, Hoodie, Sweatshirt, Track Pants","Shorts, Training Shirt",0.1,0.5,1.25
"Gloves, Hoodie, Track Pants, Training Shirt","Shorts, Sweatshirt",0.1,1.0,2.5
"Gloves, Hoodie, Shorts, Track Pants","Sweatshirt, Training Shirt",0.1,1.0,3.3333333333333335
"Hoodie, Sweatshirt, Track Pants, Training Shirt","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Hoodie, Shorts, Sweatshirt, Track Pants","Gloves, Training Shirt",0.1,1.0,5.0
"Hoodie, Shorts, Track Pants, Training Shirt","Gloves, Sweatshirt",0.1,1.0,2.5
"Gloves, Sweatshirt, Track Pants, Training Shirt","Hoodie, Shorts",0.1,0.5,5.0
"Gloves, Shorts, Sweatshirt, Track Pants","Hoodie, Training Shirt",0.1,0.5,2.5
